zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
493,8640,8160,"3400 North Sepulveda Boulevard, Manhattan Beach, CA, 90266","3400 Sepulveda Boulevard, Manhattan Beach, CA 90266.0",0,Silver,2019-06-03,Retail - New Construction,https://www.usgbc.org/projects/macys-manhattan-village-addition,1000098401
500,2876,6548,"4640 Admiralty Way, Marina Del Rey, CA, 90292","4640 Admiralty Way, Marina Del Rey, CA 90292.0",0,Silver,2011-10-05,Existing Buildings,https://www.usgbc.org/projects/marina-towers-south-0,1000007267
504,2293,8164,"120 Broadway, Santa Monica, CA, 90401","120 Broadway, Santa Monica, CA 90401.0",0,Silver,2018-12-21,Retail - Commercial Interiors,https://www.usgbc.org/projects/109406-2nd-broadway,1000098339
504,9155,2218,"395 Santa Monica Place, Santa Monica, CA, 90401","395 Santa Monica Place, Santa Monica, CA 90401.0",0,Gold,2012-05-14,Core and Shell,https://www.usgbc.org/projects/santa-monica-place,10124797
504,6514,7319,"501 Colorado Avenue, Santa Monica, CA, 90401","501 Colorado Avenue, Santa Monica, CA 90401.0",0,Gold,2017-12-04,New Construction,https://www.usgbc.org/projects/hampton-inn-suites-santa-monica,1000037224
504,9869,8617,"501 Santa Monica Boulevard, Santa Monica, CA, 90401","501 Santa Monica Blvd., Santa Monica, CA 90401.0",0,Certified,2020-07-14,Retail - Commercial Interiors,https://www.usgbc.org/projects/citibank-santa-monica-downtown,1000119348
505,7989,3219,"1501 Ca Ave., Santa Monica, CA, 90403","nan, nan, CA 90403.0",0,Silver,2010-06-01,Homes,https://www.usgbc.org/projects/20th-st-condos-5,10886436
506,2186,7057,"1620 26Th Street, Santa Monica, CA, 90404","1620 26th Street, Santa Monica, CA 90404.0",0,Gold,2015-06-23,Existing Buildings,https://www.usgbc.org/projects/water-garden-recertification-0,1000051173
506,6032,1419,"2450 Colorado Avenue, Santa Monica, CA, 90404","The Water Garden, Santa Monica, CA 90404.0",1,Gold,2006-03-14,Commercial Interiors,https://www.usgbc.org/projects/la-regional-showroom-santa-monica,10002103
507,3852,1698,"1900 Pico Boulevard, Santa Monica, CA, 90405","1900 Pico Blvd, Santa Monica, CA 90405.0",0,Platinum,2020-09-29,New Construction,https://www.usgbc.org/projects/student-services-building-0,1000035315
510,9730,7372,"21250 Hawthorne Boulevard, Torrance, CA, 90503","21250 Hawthorne Blvd., Torrance, CA 90503.0",0,Certified,2009-08-11,Existing Buildings,https://www.usgbc.org/projects/torrance,10235300
523,3930,1049,"11110 Alondra Boulevard, Norwalk, CA, 90650","11110 Alondra Blvd, Norwalk, CA 90650.0",0,Certified,2023-10-03,New Construction,https://www.usgbc.org/projects/cerritos-college-performing-arts-center,1000068560
524,8532,2187,"8101 Rosemead Boulevard, Pico Rivera, CA, 90660","8101 Rosemead Blvd., Pico Rivera, CA 90660.0",0,Silver,2013-09-02,Commercial Interiors,https://www.usgbc.org/projects/scg-pico-rivera-building-b-ti,1000024655
526,2173,43,"12750 Center Court Drive North, Cerritos, CA, 90703","12750 Center Court, Cerritos, CA 90703.0",0,Gold,2016-09-22,Existing Buildings,https://www.usgbc.org/projects/cerritos-office-center-i-v-lp,1000071908
526,2174,2656,"17785 Center Court Drive North, Cerritos, CA, 90703","17785 Center Court, Cerritos, CA 90703.0",0,Certified,2010-12-13,Existing Buildings,https://www.usgbc.org/projects/tiarna-cerritos-towne-center,10291081
526,2254,1634,"12898 Towne Center Drive, Cerritos, CA, 90703","12898 Towne Center Drive, Cerritos, CA 90703.0",0,Gold,2012-07-12,Existing Buildings,https://www.usgbc.org/projects/cerritos-iv,1000019441
532,2990,2665,"3851 Katella Ave, Los Alamitos, CA, 90720","3851 Katella Ave., Los Alamitos, CA 90720.0",0,Certified,2014-12-16,Core and Shell,https://www.usgbc.org/projects/los-alamitos-medical-plaza,1000031317
536,6970,4874,"1111 Figueroa Place, Los Angeles, CA, 90744","1111 Figueroa Place, Wilmington, CA 90744.0",0,Gold,2020-02-26,New Construction,https://www.usgbc.org/projects/lahc-sails-student-union-building,10293096
538,3066,415,"1000 East Victoria Street, Carson, CA, 90747","1000 East Victoria St, Carson, CA 90747.0",0,Gold,2022-09-06,New Construction,https://www.usgbc.org/projects/csudh-center-science-innovation,1000086915
540,1602,5852,"111 West Ocean Boulevard, Long Beach, CA, 90802","111 W. Ocean Blvd., Long Beach, CA 90802.0",0,Gold,2016-01-07,Existing Buildings,https://www.usgbc.org/projects/landmark-square-2016,1000059200
540,2260,6489,"301 East Ocean Boulevard, Long Beach, CA, 90802","301 E. Ocean Blvd., Long Beach, CA 90802.0",0,Gold,2015-06-12,Existing Buildings,https://www.usgbc.org/projects/shoreline-square-do-not-update,1000046807
540,7995,5780,"95 South Pine Avenue, Long Beach, CA, 90802","95 S. PINE AVE, SUITE 8, LONG BEACH, CA 90802.0",0,Gold,2015-10-08,Retail - Commercial Interiors,https://www.usgbc.org/projects/converse-factory-store-long-beach,1000057090
544,3923,3494,"1305 E Pacific Coast Highway, Long Beach, CA, 90806","1305 East Pacific Coast Highway, Long Beach, CA 90806.0",0,Silver,2016-11-07,New Construction,https://www.usgbc.org/projects/long-beach-city-college-building-gg,1000032927
544,3909,8428,"2701 Atlantic Avenue, Long Beach, CA, 90806","2701 Atlantic Ave, Long Beach, CA 90806.0",0,Gold,2023-08-14,New Construction,https://www.usgbc.org/projects/miller-childrens-village,1000112426
544,4218,7212,"3760 Kilroy Airport Way, Long Beach, CA, 90806","3760 Kilroy Airport Way, Long Beach, CA 90806.0",0,Gold,2019-09-13,Existing Buildings,https://www.usgbc.org/projects/3760-kilroy-airport-way,1000082543
544,5037,4905,"3880 Kilroy Airport Way, Long Beach, CA, 90806","3880 Kilroy Airport Way, Long Beach, CA 90806.0",0,Silver,2013-01-30,New Construction,https://www.usgbc.org/projects/3880-kilroy-airport-way,1000019324
544,4020,7449,"3840 Kilroy Airport Way, Long Beach, CA, 90806","3840 Kilroy Airport Way, Long Beach, CA 90806.0",0,Gold,2019-09-13,Existing Buildings,https://www.usgbc.org/projects/3840-kilroy-airport-way,1000082567
544,4219,8812,"3900 Kilroy Airport Way, Long Beach, CA, 90806","3900 Kilroy Airport Way, Long Beach, CA 90806.0",0,Silver,2019-09-13,Existing Buildings,https://www.usgbc.org/projects/3900-kilroy-airport-way,1000082565
546,2798,2990,"3841 North Lakewood Boulevard, Long Beach, CA, 90808","3841 N Lakewood Blvd, Long Beach, CA 90808.0",0,Certified,2014-02-25,New Construction,https://www.usgbc.org/projects/courtyard-long-beach-airport,10870544
546,1546,5095,"4175 East Conant Street, Long Beach, CA, 90808","4175 Conant St, Long Beach, CA 90808.0",0,Certified,2016-01-11,Core and Shell,https://www.usgbc.org/projects/douglas-park-shell-building-0,1000055378
549,2523,162,"5000 East Spring Street, Long Beach, CA, 90815","5000 E. Spring St., Long Beach, CA 90815.0",0,Platinum,2016-11-22,Commercial Interiors,https://www.usgbc.org/projects/p2s-tenant-improvement-7th-floor,1000068611
549,3060,2410,"1250 North Bellflower Boulevard, Long Beach, CA, 90815","1250 Bellflower Blvd, Long Beach, CA 90815.0",0,Gold,2011-10-18,New Construction,https://www.usgbc.org/projects/csulb-student-recreation-wellness-cntr,10262424
553,2867,4293,"931 Buena Vista Street, Duarte, CA, 91010","819 Buena Vista Street, Duarte, CA 91010.0",1,Silver,2013-04-08,New Construction,https://www.usgbc.org/projects/santa-teresita-al-1,1000002428
558,1824,1995,"300 North Lake Avenue, Pasadena, CA, 91101","300 N Lake, Pasadena, CA 91101.0",0,Gold,2012-08-14,Commercial Interiors,https://www.usgbc.org/projects/ttg-pasadena-office,1000006038
558,5174,326,"251 S. Lake Ave., Pasadena, CA, 91101","201, 225, 251 South Lake Avenue, Pasadena, CA 91101.0",0,Gold,2019-10-13,Existing Buildings,https://www.usgbc.org/projects/corporate-center-pasadena-recert-0,1000092643
558,6613,151,"155 North Lake Avenue, Pasadena, CA, 91101","155 North Lake Avenue, Pasadena, CA 91101.0",0,Gold,2021-03-05,Existing Buildings,https://www.usgbc.org/projects/sfiii-lake-llc-155,1000075879
558,6612,6314,"790 East Colorado Boulevard, Pasadena, CA, 91101","790 East Colorado, Pasadena, CA 91101.0",0,Platinum,2018-01-30,Existing Buildings,https://www.usgbc.org/projects/sfiii-colorado-llc,1000075902
558,6614,153,"35 North Lake Avenue, Pasadena, CA, 91101","35 North Lake Avenue, Pasadena, CA 91101.0",0,Gold,2021-03-05,Existing Buildings,https://www.usgbc.org/projects/sfiii-lake-llc-35,1000075900
558,6921,5577,"55 South Lake Avenue, Pasadena, CA, 91101","55 South Lake & 800 E. Colorado Blvd, Pasadena, CA 91101.0",0,Platinum,2016-04-28,Existing Buildings,https://www.usgbc.org/projects/pasadena-towers-55-s-lake-800-e-col,1000057778
558,8582,7392,"680 East Colorado Boulevard, Pasadena, CA, 91101","680 E. Colorado Blvd, Pasadena, CA 91101.0",0,Silver,2016-08-24,Core and Shell,https://www.usgbc.org/projects/pasadena-playhouse,1000039278
559,5316,7382,"75 North Fair Oaks Avenue, Pasadena, CA, 91103","75 N. Fair Oaks Ave., Pasadena, CA 91103.0",0,Silver,2015-03-26,Existing Buildings,https://www.usgbc.org/projects/75-north-fair-oaks,1000042374
560,5318,7491,"117 East Colorado Boulevard, Pasadena, CA, 91105","117 E. Colorado Blvd., Pasadena, CA 91105.0",0,Silver,2015-03-10,Existing Buildings,https://www.usgbc.org/projects/chamber-building,1000039895
561,7793,7914,"1055 East Colorado Boulevard, Pasadena, CA, 91106","1055 E Colorado Blvd, Pasadena, CA 91106.0",0,Gold,2019-01-08,Existing Buildings,https://www.usgbc.org/projects/1055-e-colorado-blvd,1000103071
562,7698,6823,"2947 Bradley Street, Pasadena, CA, 91107","2947 Bradley Drive, Pasadena, CA 91107.0",0,Gold,2007-12-19,Commercial Interiors,https://www.usgbc.org/projects/earthlink,10014314
564,4346,926,"300 East Colorado Boulevard, Pasadena, CA, 91129","300 East Colorado Blvd, Pasadena, CA 91129.0",0,Certified,2016-10-16,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-colorado-marengo,1000076204
566,1551,2372,"800 North Brand Boulevard, Glendale, CA, 91203","800 North Brand Boulevard, Glendale, CA 91203.0",0,Gold,2014-01-27,Existing Buildings,https://www.usgbc.org/projects/800-north-brand-boulevard,1000033197
566,2086,2444,"505 North Brand Boulevard, Glendale, CA, 91203","505 North Brand Blvd, Glendale, CA 91203.0",0,Gold,2010-09-29,Existing Buildings,https://www.usgbc.org/projects/505-north-brand-blvd,1000006779
566,1832,4443,"500 North Brand Boulevard, Glendale, CA, 91203","500 North Brand Blvd., Glendale, CA 91203.0",0,Gold,2010-01-12,Existing Buildings,https://www.usgbc.org/projects/500-north-brand,10374633
566,3553,4455,"655 North Central Avenue, Glendale, CA, 91203","655 N. Central Ave, Glendale, CA 91203.0",0,Silver,2010-04-18,Existing Buildings,https://www.usgbc.org/projects/glendale-plaza,10494218
566,2447,7101,"550 North Brand Boulevard, Glendale, CA, 91203","550 N. Brand, Glendale, CA 91203.0",0,Gold,2016-06-26,Existing Buildings,https://www.usgbc.org/projects/550-n-brand-recertification,1000056390
566,3116,7470,"330 North Brand Boulevard, Glendale, CA, 91203","330 North Brand Ave, Glendale, CA 91203.0",0,Gold,2012-09-24,Existing Buildings,https://www.usgbc.org/projects/330-north-brand-ave-recert,1000022975
566,7820,7518,"801 North Brand Boulevard, Glendale, CA, 91203","801 N Brand, Glendale, CA 91203.0",0,Certified,2019-05-20,Existing Buildings,https://www.usgbc.org/projects/801-n-brand,1000108069
568,6423,1909,"207 Goode Avenue, Glendale, CA, 91205","207 Goode Avenue, Glendale, CA 91205.0",0,Gold,2010-09-09,Core and Shell,https://www.usgbc.org/projects/207-goode-avenue,10111251
571,7399,4472,"26901 Malibu Hills Road, Calabasas, CA, 91301","26901 Malibu Hills Road, Calabasas, CA 91301.0",0,Platinum,2016-09-14,New Construction,https://www.usgbc.org/projects/cheesecake-factory-training-center,1000037324
572,4173,887,"24025 Park Sorrento, Calabasas, CA, 91302","24025 Park Sorrento, Calabasas, CA 91302.0",0,Gold,2017-09-24,Existing Buildings,https://www.usgbc.org/projects/24025-park-sorrento,1000074767
572,4217,293,"23975 Park Sorrento, Calabasas, CA, 91302","23975 Park Sorrento, Calabasas, CA 91302.0",0,Gold,2017-03-06,Existing Buildings,https://www.usgbc.org/projects/23975-park-sorrento,1000074766
574,13853,8470,"8531 Fallbrook Ave, Canoga Park, CA 91304","8531 Fallbrook Ave., West Hills, CA 91304.0",0,Certified,2020-01-17,Commercial Interiors,https://www.usgbc.org/projects/pharmavite-headquarters,1000111523
579,13974,2985,"9301 N Tampa Ave, Northridge, CA 91324","9301 Tampa Avenue, Northridge, CA 91324.0",0,Certified,2013-07-18,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-northridge-fashion-center,10872843
580,3074,1320,"18111 Nordhoff Street, Los Angeles, CA, 91325","18111 Nordhoff Street, Northridge, CA 91325.0",0,Gold,2016-03-07,New Construction,https://www.usgbc.org/projects/csun-student-housing-phase-2,1000031973
582,5178,3046,"13550 Paxton Street, Pacoima, CA, 91331","13550 Paxton Street, Los Angeles, CA 91331.0",0,Gold,2011-07-05,New Construction,https://www.usgbc.org/projects/costco-wholesale-pacoima,10300950
585,6971,4805,"13356 Eldridge Avenue, Los Angeles, CA, 91342","13356 Eldridge Avenue, Sylmar, CA 91342.0",0,Certified,2015-01-25,New Construction,https://www.usgbc.org/projects/child-development-center-lamc,10109895
588,9896,2267,"11333 North Sepulveda Boulevard, Los Angeles, CA, 91345","11333 Sepulveda Blvd., Mission Hills, CA 91345.0",2,Gold,2013-07-10,New Construction,https://www.usgbc.org/projects/pdp-mission-hills-1-llc,1000010037
593,6757,6119,"26877 Tourney Road, Santa Clarita, CA, 91355","26877 Tourney Road, Valencia, CA 91355.0",0,Gold,2020-02-04,Commercial Interiors,https://www.usgbc.org/projects/kaiser-permanente-santa-clarita,1000063151
593,7319,2412,"28515 Westinghouse Place, Santa Clarita, CA, 91355","28515 Westinghouse Place, Santa Clarita, CA 91355.0",0,Silver,2009-06-10,Core and Shell,https://www.usgbc.org/projects/summit-oaks-0,10127318
596,2077,8658,"31303 Agoura Road, Westlake Village, CA, 91361","31303 Agoura Road, Westlake Village, CA 91361.0",0,Certified,2011-12-18,Existing Buildings,https://www.usgbc.org/projects/bank-america-agoura-road-westlake,1000013117
596,5430,294,"2829 Townsgate Road, Westlake Village, CA, 91361","2829 Townsgate Rd, Westlake Village, CA 91361.0",0,Gold,2017-10-30,Existing Buildings,https://www.usgbc.org/projects/2829-townsgate-rd,1000074768
596,7491,2401,"3059 Townsgate Road, Westlake Village, CA, 91361","3059 Townsgate Road, Thousand Oaks, CA 91361.0",0,Gold,2015-05-26,Core and Shell,https://www.usgbc.org/projects/westlake-park-place-building-c,1000035114
597,2495,4927,"30870 Russell Ranch Road, Westlake Village, CA, 91362","30870 Russell Ranch Road, Los Angeles, CA 91362.0",0,Certified,2010-04-26,Existing Buildings,https://www.usgbc.org/projects/westlake-landmark-i-30870,10383044
597,2496,2355,"30930 Russell Ranch Road, Westlake Village, CA, 91362","30930 Russell Ranch Road, Los Angeles, CA 91362.0",0,Certified,2010-04-26,Existing Buildings,https://www.usgbc.org/projects/westlake-landmark-ii-30930,10383073
599,1918,2373,"21271 Burbank Boulevard, Los Angeles, CA, 91367","21271 Burbank Boulevard, Woodland Hills, CA 91367.0",0,Gold,2012-09-09,Existing Buildings,https://www.usgbc.org/projects/21271-burbank-boulevard,1000017012
599,1925,6591,"21281 Burbank Boulevard, Los Angeles, CA, 91367","21281 Burbank Boulevard, Woodland Hills, CA 91367.0",0,Gold,2012-09-09,Existing Buildings,https://www.usgbc.org/projects/21281-burbank-boulevard,1000017013
599,13899,1865,"5700 Canoga Ave, Woodland Hills, CA 91367","5700 Canoga Avenue, Woodland Hills, CA 91367.0",0,Silver,2010-01-27,Existing Buildings,https://www.usgbc.org/projects/hines-warner-center,10290421
599,13904,2639,"21301 Burbank Blvd, Los Angeles, CA, 91367","21301 Burbank Boulevard, Woodland Hills, CA 91367.0",0,Gold,2010-12-20,Existing Buildings,https://www.usgbc.org/projects/21301-burbank-boulevard,10523215
605,1876,7672,"6150 Van Nuys Blvd, Los Angeles, CA, 91401","6150 Van Nuys Blvd., Van Nuys, CA 91401.0",0,Silver,2017-08-09,Existing Buildings,https://www.usgbc.org/projects/530-van-nuys-state-building,1000095875
605,6974,1387,"5800 Fulton Avenue, Los Angeles, CA, 91401","5800 Fulton Ave, Valley Glen, CA 91401.0",0,Gold,2017-05-03,New Construction,https://www.usgbc.org/projects/lavc-vgg-community-workforce-dev,1000033279
612,14084,7028,"15760 Ventura Blvd, Los Angeles, CA, 91436","15760 Ventura Blvd, Encino, CA 91436.0",0,Silver,2015-11-29,Commercial Interiors,https://www.usgbc.org/projects/wells-fargo-encino-12th-floor,1000051849
613,2515,5155,"203 West Olive Avenue, Burbank, CA, 91502","203 West Olive Ave., Burbank, CA 91502.0",0,Gold,2017-07-24,Commercial Interiors,https://www.usgbc.org/projects/nickelodeon-building-c,1000060714
613,3261,1012,"109 East Palm Avenue, Burbank, CA, 91502","100 East Palm, Space A, Burbank, CA 91502.0",13,Silver,2018-10-29,Retail - Commercial Interiors,https://www.usgbc.org/projects/8369-yard-house-burbank-ca,1000066293
613,8643,6247,"401 South San Fernando Boulevard, Burbank, CA, 91502","401 South San Fernando Boulevard, Burbank, CA 91502.0",0,Certified,2017-12-27,New Construction,https://www.usgbc.org/projects/hilton-garden-inn-burbank,1000037545
614,3807,7347,"2255 North Ontario Street, Burbank, CA, 91504","2255 Ontario St, Burbank, CA 91504.0",0,Gold,2017-08-04,Existing Buildings,https://www.usgbc.org/projects/2255-ontario-phase-ii,1000077677
614,3808,179,"3333 Empire Avenue, Burbank, CA, 91504","3333 W. Empire Avenue, Burbank, CA 91504.0",0,Silver,2017-06-08,Commercial Interiors,https://www.usgbc.org/projects/hasbro-burbank,1000073371
614,3809,7349,"3100 Thornton Avenue, Burbank, CA, 91504","3100 Thornton Ave, Burbank, CA 91504.0",0,Gold,2017-08-04,Existing Buildings,https://www.usgbc.org/projects/3100-thornton-phase-i,1000077676
615,6596,523,"3400 West Olive Avenue, Burbank, CA, 91505","3400 West Olive Ave., Burbank, CA 91505.0",0,Gold,2020-12-11,Existing Buildings,https://www.usgbc.org/projects/pinnacle-2020,1000077502
618,14505,7266,"10901 Ventura Blvd, Los Angeles, CA, 91604","10911 Ventura Blvd., Studio City, CA 91604.0",12,Silver,2015-01-19,Retail - Commercial Interiors,https://www.usgbc.org/projects/106941-vineland-avenue,10975540
623,4089,107,"1011 Baldwin Park Boulevard, Baldwin Park, CA, 91706","1011 Baldwin Park Boulevard, Baldwin Park, CA 91706.0",0,Silver,2020-06-29,New Construction,https://www.usgbc.org/projects/kaiser-bpmc-mob-2,1000073608
625,7891,102,"3750 Grand Avenue, Chino, CA, 91710","3750-3770 Grand Avenue, Chino, CA 91710.0",0,Gold,2019-01-24,New Construction,https://www.usgbc.org/projects/kp-chino-grand-mob,1000072751
