id_building,energy_site_eui_post_odcv
SEA_2770602660,667.9
SEA_2770602690,23.6
SEA_2770603315,26.9
SEA_2776600135,254.4
SEA_2771100510,14.1
SEA_2826049043,39.6
SEA_2886200375,56.3
SEA_2771100895,24.6
SEA_2771102250,44.8
SEA_2925049087,107.2
SEA_2926049018,27.8
SEA_2926049094,62.6
SEA_2926049266,19.6
SEA_3026049123,65.8
SEA_3026049130,218.5
SEA_3117000005,120.7
SEA_3124049024,50.2
SEA_8170100415,31.2
SEA_8170100455,32.5
SEA_7589200051,273.1
SEA_7666701220,23.7
SEA_7666701250,63.8
SEA_7666701356,784.5
SEA_8590900135,34.4
SEA_8590900646,77.6
SEA_3812400023,61.5
SEA_3834500515,23.5
SEA_7666703920,290.9
SEA_7666704005,86.4
SEA_8590901030,49.1
SEA_8590901105,46.5
SEA_3879900465,28.5
SEA_3879900640,18.9
SEA_7666200105,110.7
SEA_7759900000,39.6
SEA_2902200925,31.8
SEA_3524039040,60.2
SEA_7666201815,23.9
SEA_7821200160,39.7
SEA_7666202225,32.3
SEA_7666202435,393.8
SEA_7666202485,86.2
SEA_7666202690,27.0
SEA_7666202855,36.4
SEA_3573200845,20.3
SEA_7666203655,10.0
SEA_7666203660,15.0
SEA_5101405881,24.4
SEA_7666204110,30.1
SEA_7666204200,30.3
SEA_7904700100,79.7
SEA_7933000005,39.1
SEA_7942600675,110.2
SEA_3383900065,39.3
SEA_7666204625,36.1
SEA_7666204640,28.6
SEA_7942600940,41.8
SEA_7950304230,43.5
SEA_3126049316,36.6
SEA_6003500025,20.3
SEA_7666204820,58.7
SEA_7974200020,222.1
SEA_3126049388,50.7
SEA_7666205935,62.0
SEA_7666205975,53.1
SEA_7666206136,34.3
SEA_7985400265,9.7
SEA_7987400060,24.5
SEA_8033700190,101.5
SEA_3573700408,65.2
SEA_3624039172,181.5
SEA_3626039310,26.1
SEA_7666206275,7.6
SEA_7666206700,13.5
SEA_7666206865,19.9
SEA_3226049568,53.8
SEA_3573700195,40.9
SEA_7515000155,84.5
SEA_7666207160,15.2
SEA_7666207340,24.5
SEA_7666207420,9.5
SEA_8113100170,75.8
SEA_3646100005,32.5
SEA_7666203295,14.4
SEA_7666700315,12.6
SEA_8159100110,103.7
SEA_8170100120,63.4
SEA_7548300545,39.3
SEA_4088803010,137.3
SEA_4088803510,75.9
SEA_4088803835,130.5
SEA_4088803975,108.7
SEA_5247800005,48.5
SEA_5247800035,32.9
SEA_5247800046,28.0
SEA_5247800105,24.7
SEA_4088804565,43.7
SEA_4092300005,34.6
SEA_5247800350,22.4
SEA_5247800355,47.7
SEA_5247800360,18.2
SEA_5247800365,31.8
SEA_6003500330,27.0
SEA_6003500345,31.0
SEA_6003500470,32.3
SEA_4092301550,123.2
SEA_8725600380,79.0
SEA_8725600520,23.9
SEA_6003501820,265.4
SEA_8807900390,48.0
SEA_9412400225,118.1
SEA_6849200110,36.4
SEA_6149700055,44.7
SEA_6172900320,55.2
SEA_8804900480,22.4
SEA_4083307185,46.0
SEA_4083802815,203.6
SEA_9528100790,178.5
SEA_4088802669,112.7
SEA_5247800715,6.8
SEA_5247800720,28.5
SEA_7129304415,78.8
SEA_5247800855,43.4
SEA_5247800875,10.0
SEA_5247800930,32.5
SEA_5247801801,34.8
SEA_4206900485,47.7
SEA_5247802080,34.3
SEA_4226900030,38.6
SEA_9826700565,41.5
SEA_9826700795,55.3
SEA_9831200125,56.2
SEA_6021504080,53.9
SEA_6087100195,322.4
SEA_5530500010,27.5
SEA_5637500005,126.3
SEA_6632300641,101.3
SEA_6716700415,277.8
SEA_4114601145,43.3
SEA_4232903455,87.6
SEA_5457300570,72.5
SEA_5016001680,183.2
SEA_5707500120,49.3
SEA_5724500615,186.3
SEA_7234600405,87.2
SEA_6003000605,82.7
SEA_7234600310,52.1
SEA_4310701210,23.2
SEA_8809700040,25.5
SEA_8809700050,30.8
SEA_7877100000,89.2
SEA_586400000,57.6
SEA_3646100850,51.0
SEA_6065000020,59.0
SEA_4458720000,49.4
SEA_4458720010,130.1
SEA_3148650000,300.8
SEA_225049078,41.8
SEA_225049077,65.0
SEA_5247800440,37.3
SEA_7666203010,69.2
SEA_6798100875,205.5
SEA_6147900000,52.7
SEA_7006700570,7.3
SEA_7666203110,186.2
SEA_8681450000,256.9
SEA_1986200350,35.0
SEA_225049062,28.6
SEA_3026049128,375.1
SEA_7666207075,57.3
SEA_8590901075,196.8
SEA_1025049265,164.1
SEA_7579200260,106.3
SEA_1625049001,142.4
SEA_2301550010,210.8
SEA_1025049006,25.5
SEA_7234600195,12.9
SEA_7666201617,10.8
SEA_7134300080,59.6
SEA_2825049005,76.2
SEA_1985200130,84.8
SEA_1800137,36.5
SEA_2123700240,180.0
SEA_1979200210,170.9
SEA_2767604965,120.8
SEA_1983200075,32.4
SEA_6003500255,53.2
SEA_2249500265,51.5
SEA_3374400010,59.0
SEA_3374400020,30.5
SEA_1991201265,29.9
SEA_2771605298,15.1
SEA_1983200035,33.3
SEA_2467400120,33.9
SEA_1931300480,60.0
SEA_1731801125,50.0
SEA_942000415,24.5
SEA_7733600135,62.0
SEA_1991200090,55.7
SEA_659000775,36.3
SEA_4083306985,29.9
SEA_302604-9147,33.1
SEA_5247800614,34.3
SEA_656000470,29.7
SEA_660001605,35.5
SEA_925049436,53.7
SEA_2771600911,45.6
SEA_1989200680,23.5
SEA_8647700000,28.8
SEA_8692000000,33.7
SEA_1983200560,38.0
SEA_660000220,43.0
SEA_3226049130,53.7
SEA_660001195,67.0
SEA_5247800201,27.6
SEA_7666201725,41.6
SEA_1991201295,41.2
SEA_1991201150,21.0
SEA_8809700000,48.6
SEA_1142000400,18.6
SEA_1991200150,449.9
SEA_6003500420,16.8
SEA_1825049147,57.1
SEA_7863500040,131.1
SEA_7666201146,77.4
SEA_7666705565,123.5
SEA_7666202055,408.8
SEA_7666204878,54.7
SEA_5367204646,26.4
SEA_5158500000,35.9
SEA_660000708,75.1
SEA_1986200115,37.4
SEA_5100400245,34.0
SEA_9276200910,68.3
SEA_2768100465,28.2
SEA_4129300020,32.9
SEA_660000270,30.3
SEA_1972202575,27.3
SEA_2768303315,42.9
SEA_2768303247,73.9
SEA_939000520,13.8
SEA_660000150,28.3
SEA_660002190,52.1
SEA_1986200085,68.1
SEA_1986200440,136.2
SEA_1972203575,26.3
SEA_1983200180,11.0
SEA_5247800015,9.0
SEA_7666202575,56.6
SEA_767000145,48.4
SEA_8590400455,29.4
SEA_467000429,53.9
SEA_1983200230,12.0
SEA_1361300028,104.8
SEA_2437200030,156.1
SEA_2926049223,5.2
SEA_8591900145,10.5
SEA_9528103705,10.4
SEA_5017300000,31.6
SEA_1991200730,58.6
SEA_2926049409,74.9
SEA_2926049528,50.5
SEA_660001445,13.6
SEA_939000310,28.8
SEA_1991200270,113.7
SEA_5247802410,19.3
SEA_1975700440,21.5
SEA_3226049481,34.3
SEA_8590900710,34.7
SEA_7666202545,77.4
SEA_3646100390,148.2
SEA_7502500045,15.8
SEA_3026049025,39.8
SEA_1978201145,76.6
SF_03090282024,38.7
SF_37940152024,32.5
SF_37820032018,52.7
SF_02570012024,18.7
SF_03240272023,50.6
SF_1145003-E2024,38.9
SF_37540172024,39.9
SF_02890032024,28.0
SF_00840092024,21.0
SF_01120012024,33.3
SF_01750292024,34.7
SF_03040152024,92.7
SF_03140162024,19.4
SF_03310062024,78.0
SF_10220262024,28.4
SF_06470122024,123.1
SF_39580062019,23.8
SF_37050042024,17.9
SF_37062702024,49.6
SF_11070062024,16.1
SF_37740732024,44.4
SF_52030412019,16.2
SF_36091182017,41.8
SF_37040222024,8.2
SF_37220712024,19.1
SF_37480312024,10.7
SF_39180102024,8.0
SF_37851322024,74.7
SF_02620082024,36.8
SF_02710012024,50.7
SF_02280382024,26.6
SF_02350082024,40.8
SF_37150072024,79.2
SF_37350412024,61.8
SF_37220012024,9.5
SF_06280132024,20.6
SF_03061992023,40.3
SF_37020442024,20.9
SF_01360062024,7.7
SF_37180402024,47.0
SF_0336014A2024,41.6
SF_40830022024,18.2
SF_42880032024,21.7
SF_87220212024,56.9
SF_66350552024,130.1
SF_37060742024,45.7
SF_35260132022,40.3
SF_02440012024,67.6
SF_00850482024,43.6
SF_37170212024,19.6
SF_55830122024,18.1
SF_35310282024,9.9
SF_02960052022,56.0
SF_00220102024,60.0
SF_37160212024,21.7
SF_06290342012,120.9
SF_06730122024,42.7
SF_9900001-B2024,28.5
SF_02970052024,86.0
SF_37110052020,37.9
SF_07000182024,82.0
SF_37940062024,69.9
SF_39270042024,121.5
SF_7521002-C2024,320.4
SF_40200022024,39.8
SF_02680122024,27.7
SF_04910282024,63.5
SF_03110072024,25.0
SF_37070512024,14.7
SF_08160032024,78.0
SF_3788024A2024,49.0
SF_37740742024,5.8
SF_36150162024,19.9
SF_06130292024,13.1
SF_37170012024,37.2
SF_37680152024,23.8
SF_37050392024,85.4
SF_37030612024,19.5
SF_01960242024,29.3
SF_03090062024,47.6
SF_03300262022,47.2
SF_03100032024,26.1
SF_37370302024,18.7
SF_1190001-B2024,12.6
SF_3937002A2024,16.1
SF_65740222023,11.1
SF_35920302024,23.4
SF_35930012024,35.5
SF_36091192024,33.3
SF_02340172024,52.6
SF_03150112024,13.4
SF_37260062024,28.6
SF_37080962024,24.0
SF_37070572023,39.2
SF_1145003-F2024,34.8
SF_07000202024,95.6
SF_1145003-J2024,25.5
SF_37511582024,61.3
SF_37990012024,24.1
SF_87090182024,148.8
SF_35920312022,22.5
SF_02390292024,21.6
SF_01070072024,27.5
SF_01080072024,22.5
SF_01120082022,26.2
SF_0618001B2024,15.9
SF_37220722024,23.8
SF_37350622024,24.8
SF_35140222024,15.5
SF_02950162024,51.2
SF_02820222024,69.6
SF_02620182024,33.1
SF_0116020B2024,91.7
SF_03090102024,13.9
SF_07000092024,200.2
SF_06730082024,65.0
SF_07180212024,26.2
SF_07380192024,18.3
SF_02580322024,34.6
SF_00120012024,12.7
SF_01650072024,47.5
SF_03110132024,17.9
SF_03260032023,79.7
SF_03010172018,50.4
SF_37130072024,36.9
SF_37360062024,33.0
SF_12150162024,71.8
SF_37940102022,48.5
SF_37050502023,47.0
SF_00130162024,20.1
SF_4304002-A2024,22.2
SF_37210892024,18.6
SF_37380122024,33.4
SF_10150542024,70.4
SF_02870012024,12.5
SF_02870172024,41.5
SF_00840082024,31.5
SF_03070012024,52.8
SF_03400022018,84.8
SF_37860142024,12.2
SF_39180092017,29.6
SF_37050232024,29.7
SF_02850202024,88.1
SF_02920092024,30.9
SF_02910052024,62.3
SF_02680022024,21.6
SF_37150032024,31.8
SF_05410242024,35.0
SF_10520092024,15.0
SF_37800782024,63.4
SF_35730062024,18.4
SF_01760172018,15.6
SF_00140012024,33.0
SF_37350082024,28.4
SF_37130062024,78.8
SF_03170012024,57.8
SF_03440042024,44.0
SF_04460022024,88.6
SF_05260212023,64.1
SF_10790032024,8.0
SF_3705Z0012024,71.7
SF_02920042024,23.7
SF_5431A0122024,31.1
SF_35490832021,115.9
SF_02890052024,25.6
SF_00280162024,39.3
SF_01630052024,28.4
SF_02270482024,24.2
SF_37440052024,21.0
SF_02960152019,66.8
SF_03120312024,26.4
SF_02970142024,22.6
SF_10950052024,91.9
SF_39360032024,9.2
SF_37940242024,43.5
SF_35880822024,28.2
SF_37010592021,36.9
SF_37060482024,12.2
SF_37060962024,45.8
SF_02600152022,26.9
SF_02940112024,41.3
SF_02080242024,46.9
SF_0316018A2024,26.3
SF_03070092024,9.9
SF_03160132024,80.3
SF_10780342024,62.5
SF_02950072024,31.3
SF_01740032024,29.2
SF_00100022024,47.9
SF_00180042024,14.0
SF_01660082024,31.5
SF_0701001-A2024,51.8
SF_17240382019,18.8
SF_37880382024,25.7
SF_65750052024,70.2
SF_02940132023,80.0
SF_06830352024,48.5
SF_12750592024,83.6
SF_05040122024,32.9
SF_37870082023,19.0
SF_37028202023,31.4
SF_02370102024,41.6
SF_02700422024,67.4
SF_02850092024,8.8
SF_01920412021,252.9
SF_37150132024,34.3
SF_12130142016,96.2
SF_10210382024,71.1
SF_03170032024,43.8
SF_02930052024,18.2
SF_02940082021,27.2
SF_37080282024,23.9
SF_07250302024,88.0
SF_37760412024,17.9
SF_39140012024,19.3
SF_39120022019,35.4
SF_37030652018,26.0
SF_02400032024,74.4
SF_02400202022,30.9
SF_02680172024,37.5
SF_02620132024,24.2
SF_01760112024,35.6
SF_37070352022,9.3
SF_10760342024,73.3
SF_03150032024,42.3
SF_03300232024,28.3
SF_03410092021,49.1
SF_03280012024,20.2
SF_02550022024,67.2
SF_3744002-A2024,38.2
SF_06700122021,19.6
SF_03060122024,80.1
SF_04510042024,42.2
SF_03250312023,50.8
SF_03070072019,61.7
SF_39560042024,5.2
SF_71110272017,106.1
SF_35140302019,17.6
SF_02860072018,68.8
SF_02600022024,36.3
SF_02940152024,39.8
SF_01610412024,48.4
SF_00240122019,26.5
SF_37250932024,76.0
SF_06710092024,32.4
SF_1145003-D2024,25.8
SF_03040052024,62.4
SF_37740672024,44.6
SF_35290502024,94.0
SF_02950102024,13.7
SF_00310072024,8.4
SF_01110012024,43.0
SF_01400012024,34.2
SF_35150222024,14.6
SF_37210822024,37.8
SF_06900172024,52.2
SF_03150192024,116.9
SF_37220812024,53.6
SF_37220042024,70.9
SF_3705Z0022024,6.6
SF_00810012024,17.7
SF_03270112024,62.1
SF_03130172024,30.9
SF_03150012024,27.4
SF_37100202024,46.7
SF_02400162024,14.2
SF_02670102024,19.6
SF_02300282024,38.5
SF_02970012024,38.7
SF_37080232024,70.3
SF_37400012024,22.4
SF_37223672024,45.7
SF_37840882024,17.8
SF_39320062024,9.5
SF_52350122024,73.7
SF_01340012024,30.3
SF_05030302024,29.3
SF_37210012024,29.5
SF_37081742024,20.4
SF_09760012024,85.0
SF_20190162024,95.2
SF_38030052024,53.0
SF_37870242024,27.3
SF_45700262024,12.7
SF_35240662024,115.3
SF_01110032024,25.3
SF_02290202024,58.1
SF_03130072024,29.2
SF_0316001A2024,42.8
SF_37220052024,15.6
SF_37220032023,7.4
SF_06460162020,28.7
SF_07920312024,46.7
SF_55980302024,46.8
SF_37010602024,26.8
SF_00200012024,38.8
SF_03110152024,28.7
SF_07150142022,19.6
SF_08360052019,32.7
SF_1701001A2024,19.7
SF_37880412024,16.9
SF_37850022024,15.7
SF_37850232024,38.9
SF_72550022023,151.2
SF_02840042024,61.6
SF_02950062024,40.2
SF_02670162024,17.3
SF_02080262024,55.3
SF_03090202023,31.2
SF_03300042024,44.5
SF_37220672015,35.1
SF_37261172024,29.2
SF_37360292024,41.9
SF_0056002-A2015,17.6
SF_03100132024,20.5
SF_37490012024,8.5
SF_37880452024,29.2
SF_37050422022,22.2
SF_02690012024,24.3
SF_02640042022,36.2
SF_01660012024,21.9
SF_37061272024,59.4
SF_03140182024,38.6
SF_03060222024,81.2
SF_37210152024,17.3
SF_37080192024,40.6
SF_06670112024,12.5
SF_39100012024,10.0
SF_36540412024,131.9
SF_02600162024,22.7
SF_02950082024,60.1
SF_02930012022,62.9
SF_39230062024,14.1
SF_37830092024,14.2
SF_72950042024,28.2
SF_35080012024,24.3
SF_02390032015,21.0
SF_01750302022,37.5
SF_03100212024,7.0
SF_37150252024,34.6
SF_7295038-A2024,51.6
SF_37070022024,20.9
SF_01350032024,30.1
SF_02330442024,43.7
SF_03510222024,36.3
SF_37361832024,22.5
SF_1145003-A2024,18.9
SF_3930A0022023,137.2
SF_37940282024,36.1
SF_37040682023,31.1
SF_02930062024,32.6
SF_01960232019,32.6
SF_03280022024,15.5
SF_03090232024,35.0
SF_05750152024,5.8
SF_07010072024,124.6
SF_35920152024,7.7
SF_00290032024,34.8
SF_37330812020,32.5
SF_52420012024,76.1
SF_02850122024,25.3
SF_01110022024,5.6
SF_02310232024,26.1
SF_06670092024,5.1
SF_07150092024,58.1
SF_08370062012,28.7
SF_14480452024,15.8
SF_02380082024,22.6
SF_37500082024,54.3
SF_37081752024,23.3
SF_02940062024,19.3
SF_02570122022,63.8
SF_02370112024,30.1
SF_01730072024,31.3
SF_99000012024,14.6
SF_03060072019,57.9
SF_99002742024,54.8
SF_37400332024,22.3
SF_37880432024,28.3
SF_37050372024,15.6
SF_02910012021,37.1
SF_37200092024,29.1
SF_35110232024,34.1
SF_02930082024,7.4
SF_02840102023,92.2
SF_02870232024,14.7
SF_00560072024,23.5
SF_03350162019,55.1
SF_07630022024,19.8
SF_39150012024,14.2
SF_02610052024,64.9
SF_00290072024,41.2
SF_00180012020,14.5
SF_00230052024,28.6
SF_03050092024,81.8
SF_03130102021,10.1
SF_07610612018,62.5
SF_37761152024,18.9
SF_37070142024,20.9
SF_02700072024,41.1
SF_02370142024,27.9
SF_02420052024,36.3
SF_37200082024,31.4
SF_37410322024,24.5
SF_1145003-I2024,24.1
SF_02290032024,23.7
SF_37270012024,21.7
SF_03350272024,46.0
SF_05080122018,62.7
SF_07400182024,58.3
SF_37520952024,13.8
SF_02910062024,76.2
SF_02670042024,24.8
SF_02680062024,21.6
SF_02070322024,35.2
SF_37361232024,25.7
SF_03430312024,6.0
SF_37890072024,10.9
SF_87150082024,51.0
SF_39660012024,21.8
SF_35530142024,10.8
SF_3705Z0032023,18.8
SF_37060642024,24.1
SF_37070012024,26.7
SF_02660092024,32.5
SF_02040212024,40.7
SF_37330172024,45.4
SF_37060472024,31.5
SF_35360012024,96.8
SF_02710152024,19.6
SF_37570672024,42.6
SF_37150012024,139.6
SF_37090192024,22.9
SF_72950362024,87.5
SF_37050522024,39.6
SF_37010652022,61.9
SF_02880312024,28.2
SF_02870352024,17.2
SF_01640102024,23.2
SF_37140192024,79.4
SF_03120042024,50.0
SF_06920132024,23.7
SF_1145003-G2024,39.7
SF_1145003-H2024,44.8
SF_37770552024,6.2
SF_37850052024,25.1
SF_40160012024,45.6
SF_87090202024,64.5
SF_02550012024,53.4
SF_02610072024,36.1
SF_02350252024,20.5
SF_03150222024,49.2
SF_55980312024,22.2
SF_02670012024,12.6
SF_01610392024,28.1
SF_00300012022,46.3
SF_37211192024,23.1
SF_03120082024,21.8
SF_04980292018,62.1
SF_07150112024,64.8
SF_39380012024,84.2
SF_39010052024,53.1
SF_37040212018,15.8
SF_02410272024,15.6
SF_02390262024,29.1
SF_0268001A2017,60.3
SF_37490622024,19.5
SF_03120092024,20.3
SF_39240082024,60.1
SF_37940232024,62.3
SF_39410202024,63.9
SF_02660012024,45.0
SF_0056002-B2019,20.3
SF_37070522020,131.3
SF_37150062018,76.0
SF_37240722024,55.1
SF_03070082024,30.2
SF_02970072024,49.6
SF_07420022024,56.5
SF_14380292024,37.4
SF_87270082024,29.4
SF_40820102017,31.7
SF_37060012024,31.9
SF_00110072024,29.2
SF_02320162024,26.2
SF_37220222024,103.3
SF_02720062024,60.3
SF_00240252024,35.0
SF_02060252024,49.9
SF_37220202024,5.5
SF_37870312024,22.9
SF_37940252024,12.7
SF_43580222017,27.6
SF_00220152023,42.1
SF_38990012016,26.7
SJ_29,48.3
SJ_58,45.1
SJ_181,61.6
SJ_190,60.2
SJ_191,26.5
SJ_195,36.8
SJ_198,37.1
SJ_199,37.5
SJ_200,37.1
SJ_201,48.1
SJ_202,33.3
SJ_405,30.2
SJ_407,33.9
SJ_409,39.5
SJ_412,52.9
SJ_416,27.4
SJ_417,36.3
SJ_418,29.4
SJ_420,28.4
SJ_422,36.2
SJ_423,32.7
SJ_424,160.2
SJ_429,48.3
SJ_433,38.5
SJ_434,34.2
SJ_436,72.3
SJ_437,90.2
SJ_439,30.7
SJ_484,48.3
SJ_487,54.7
SJ_513,41.0
SJ_518,40.1
SJ_521,48.1
SJ_560,162.7
SJ_585,52.4
SJ_651,44.9
SJ_758,38.4
SJ_766,24.4
SJ_816,47.9
SJ_865,32.0
SJ_866,37.6
STL_9,56.9
STL_12,53.7
STL_46,34.4
STL_61,91.7
STL_62,25.8
STL_63,37.2
STL_68,46.1
STL_76,41.4
STL_82,43.8
STL_85,123.0
STL_89,75.5
STL_90,296.1
STL_91,24.9
STL_92,289.4
STL_93,93.1
STL_94,43.8
STL_95,170.6
STL_96,39.8
STL_99,58.8
STL_101,73.7
STL_104,144.6
STL_105,62.1
STL_108,49.8
STL_109,41.2
STL_111,45.2
STL_118,67.6
STL_122,78.6
STL_124,60.6
STL_126,57.9
STL_127,74.6
STL_128,43.8
STL_129,609.6
STL_131,64.3
STL_132,57.0
STL_133,48.5
STL_134,27.5
STL_135,48.3
STL_136,112.5
STL_137,82.4
STL_138,48.8
STL_141,33.4
STL_148,94.1
STL_154,42.2
STL_156,157.1
STL_157,238.1
STL_161,92.0
STL_162,238.4
STL_166,82.4
STL_180,266.2
STL_183,127.3
STL_187,81.9
STL_188,125.9
STL_189,207.6
STL_190,109.0
STL_191,106.2
STL_193,164.1
STL_200,88.9
STL_202,68.9
STL_203,115.1
STL_212,97.1
STL_213,62.4
STL_214,235.6
STL_215,130.7
STL_216,207.8
STL_217,77.5
STL_219,26.7
STL_220,39.4
STL_221,93.0
STL_222,59.8
STL_223,56.7
STL_225,63.8
STL_227,84.2
STL_228,180.7
STL_229,96.1
STL_233,75.2
STL_235,31.1
STL_237,104.5
STL_254,71.8
STL_257,52.9
STL_260,164.6
STL_261,164.3
STL_262,113.8
STL_265,50.9
STL_274,18.4
STL_276,16.8
STL_278,94.4
STL_279,145.4
STL_280,66.0
STL_287,59.5
STL_288,117.3
STL_292,141.7
STL_297,123.8
STL_299,33.3
STL_302,15.9
STL_303,46.0
STL_305,37.5
STL_307,66.2
STL_316,75.9
STL_319,128.0
STL_320,80.5
STL_321,88.2
STL_322,79.4
STL_324,41.1
STL_326,166.8
STL_327,53.9
STL_358,94.7
STL_371,108.7
STL_373,93.4
STL_375,100.7
STL_378,49.3
STL_380,13.6
STL_384,118.3
STL_392,83.8
STL_394,44.7
STL_395,30.4
STL_430,68.4
STL_434,40.6
STL_437,54.9
STL_438,46.6
STL_442,31.8
PHL_96489,57.5
CA_1259152,29.2
CA_9873815,99.4
KC_081102140,160.1
KC_081102420,77.9
NYC_3044520450,110.2
CA_4339773,49.5
DC_5472429,10.4
CA_34547114,12.3
SJ_185,46.8
BOS_106043,96.1
CA_6233014,127.1
NYC_1007027501,1032.0
NYC_1002160001,223.3
NYC_1009950033,291.0
NYC_1007390001,303.5
NYC_1007830070,112.2
NYC_1012770027,112.4
NYC_1012809010,91.4
NYC_1009947501,127.2
NYC_1010850001,397.4
NYC_1001440040,349.2
NYC_1007020010,98.9
NYC_1013060001,134.8
NYC_1012820021,134.1
NYC_1000840036,82.8
NYC_1012940001,106.8
NYC_1012657501,83.5
NYC_1010220043,79.1
NYC_1007130001,123.7
NYC_1012720063,119.4
NYC_1000660001,128.1
NYC_1010010029,74.9
NYC_1012670001,100.1
NYC_1010020001,111.1
NYC_1012640030,62.3
NYC_1010070029,84.6
NYC_1000160125,80.3
NYC_1000230019,317.0
NYC_1012750069,182.5
NYC_1001210001,97.2
NYC_1001920001,180.6
NYC_1013010001,72.9
NYC_1000160260,89.5
NYC_1000440001,93.4
NYC_1006720001,73.5
NYC_1012730022,85.1
NYC_1010040020,88.4
NYC_1010050029,67.6
NYC_1010000029,90.1
NYC_1009950005,77.0
NYC_1001137501,152.2
NYC_1013607501,221.8
NYC_1000460009,112.0
NYC_1010400029,85.7
NYC_1010160036,100.6
NYC_1010127501,76.5
NYC_1000670001,77.2
NYC_1008560024,78.1
NYC_1010197502,85.8
NYC_1008140015,94.0
NYC_1007819002,74.6
NYC_1012727503,110.6
NYC_1013290001,79.7
NYC_1012840033,158.7
NYC_1010137501,180.6
NYC_1013160023,105.7
NYC_1013070001,101.0
NYC_1012890014,65.2
NYC_1012950033,72.3
NYC_1012850021,142.3
NYC_1000160150,71.4
NYC_1008690034,73.7
NYC_1000090029,76.9
NYC_1010040029,152.3
NYC_1012760033,102.5
NYC_1010000001,428.2
NYC_1007050001,66.1
NYC_1013000001,62.3
NYC_1006870029,209.4
NYC_1000390012,59.1
NYC_1012960014,80.4
NYC_1012950001,69.0
NYC_1008150026,106.7
NYC_1000380017,81.2
NYC_1000680036,119.1
NYC_1000350001,71.3
NYC_1009200012,65.6
NYC_1007120036,132.3
NYC_1012760058,75.7
NYC_1010607502,249.5
NYC_1008550037,90.3
NYC_1012880007,113.7
NYC_1012910038,106.4
NYC_1010850023,258.7
NYC_1012920015,72.9
NYC_1012580009,65.1
NYC_1008570024,88.4
NYC_1001247502,105.7
NYC_1000370001,66.1
NYC_1000130027,90.4
NYC_1009990029,112.4
NYC_1000220017,219.6
NYC_1008250031,94.3
NYC_1005540001,98.3
NYC_1007120038,136.0
NYC_1010240038,92.6
NYC_1013030001,177.7
NYC_1007570031,68.7
NYC_1010250025,76.9
NYC_1001190001,122.3
NYC_1001280002,80.8
NYC_1000160225,109.8
NYC_1012850036,69.4
NYC_1000930001,93.3
NYC_1005050036,124.7
NYC_1012810001,91.8
NYC_1013130005,81.8
NYC_1008950045,75.8
NYC_1012760042,59.6
NYC_1013120041,84.7
NYC_1004770011,97.6
NYC_1006620003,101.1
NYC_1008330011,79.7
NYC_1013110040,119.5
NYC_1013220001,75.5
NYC_1013040033,104.1
NYC_1000290070,78.9
NYC_1000160120,62.7
NYC_1010150029,86.3
NYC_1013320001,71.4
NYC_1010280056,61.0
NYC_1009960001,108.6
NYC_1012700071,76.5
NYC_1005120023,139.7
NYC_1000090001,68.0
NYC_1013740060,137.7
NYC_1012680001,70.5
NYC_1011027501,72.8
NYC_1005207503,101.6
NYC_1010280029,161.5
NYC_1008950001,67.9
NYC_1000630003,88.9
NYC_1012860035,72.3
NYC_1012840026,75.6
NYC_1009690005,251.9
NYC_1013050060,103.0
NYC_1013190047,69.9
NYC_1013150001,69.2
NYC_1013240001,137.0
NYC_1000210004,97.9
NYC_1013027501,77.0
NYC_1008690066,70.0
NYC_1009960029,63.7
NYC_1012780020,62.6
NYC_1000330001,102.8
NYC_1012940037,186.1
NYC_1013357501,73.2
NYC_1012970033,65.9
NYC_1000220013,96.5
NYC_1005450015,108.0
NYC_1012690001,146.7
NYC_1012580034,68.1
NYC_1012930059,112.3
NYC_1008340049,74.9
NYC_1008150046,91.7
NYC_1012900021,69.8
NYC_1013160001,79.2
NYC_1012920037,121.6
NYC_1000250001,67.5
NYC_1010210026,68.0
NYC_1013050033,82.3
NYC_1000240001,63.4
NYC_1008060006,125.5
NYC_1012750023,78.2
NYC_1012910001,91.8
NYC_1010277503,69.1
NYC_1012960001,72.1
NYC_1012590001,87.0
NYC_1010297501,62.3
NYC_1012630034,86.1
NYC_1011020018,119.9
NYC_1008410075,226.1
NYC_1008690054,74.3
NYC_1000940025,58.6
NYC_1012820001,100.7
NYC_1012990033,71.1
NYC_1008150021,110.8
NYC_1011050036,129.2
NYC_1009980029,60.8
NYC_1013110001,82.8
NYC_1010867502,66.5
NYC_1013370014,107.4
NYC_1012900056,88.1
NYC_1008470027,155.6
NYC_1007587501,69.8
NYC_1008150001,68.8
NYC_1010080019,60.1
NYC_1008430045,64.2
NYC_1006900012,87.4
NYC_1008120022,59.2
NYC_1005980058,56.8
NYC_1008350041,52.3
NYC_1012710071,92.1
NYC_1001977502,102.6
NYC_1008680025,76.7
NYC_1013350005,69.2
NYC_1010260055,53.0
NYC_1010030029,64.6
NYC_1005440001,142.7
NYC_1017230010,106.5
NYC_1012670041,89.1
NYC_1008040001,115.4
NYC_1012870033,137.4
NYC_1007627503,66.0
NYC_1008670070,80.0
NYC_1000250027,57.3
NYC_1007310001,52.1
NYC_1008177502,63.9
NYC_1012770014,61.7
NYC_1008410020,80.5
NYC_1012890036,69.6
NYC_1019310021,110.2
NYC_1008270049,71.3
NYC_1007970037,77.2
NYC_1008290036,124.5
