portfolio_idx,id_building,loc_address,leed_project_url,extracted_name
12709,DC_5497612,"1404 New York Ave NW, Washington, DC 20005",https://www.usgbc.org/projects/cnbb,Cnbb
12748,DEN_1120,"4100 North Kittredge St, Denver, CO, 80239",https://www.usgbc.org/projects/towneplace-suites-denver-airport-gate,Towneplace Suites Denver Airport Gate
12820,DEN_1792,"3055 Roslyn Street, Denver, CO, 80238",https://www.usgbc.org/projects/3055-roslyn,3055 Roslyn
12845,DEN_2035,"3455 Ringsby Ct, Denver, CO, 80216",https://www.usgbc.org/projects/taxi-brsa-office,Taxi Brsa Office
12848,DEN_2041,"3461 Ringsby Ct, Denver, CO, 80216",https://www.usgbc.org/projects/taxi-3-drive,Taxi 3 Drive
12908,DEN_2396,"1755 Blake Street, Denver, CO, 80202",https://www.usgbc.org/projects/1755-blake-st,1755 Blake St
12918,DEN_2421,"1420 Wazee Street, Denver, CO, 80202",https://www.usgbc.org/projects/elephant-corral,Elephant Corral
12920,DEN_2435,"1515 Wynkoop, Suite 310, 80202",https://www.usgbc.org/projects/polsinelli-shughart,Polsinelli Shughart
12922,DEN_2455,"1705 17Th St, Denver, CO, 80202",https://www.usgbc.org/projects/union-station-north-wing-building,Union Station North Wing Building
12934,DEN_2541,"711 Park Avenue West, Denver, CO, 80205",https://www.usgbc.org/projects/mile-high-united-way,Mile High United Way
12940,DEN_2566,"1875 Lawrence Street, Denver, CO, 80202",https://www.usgbc.org/projects/1875-lawrence,1875 Lawrence
12948,DEN_2580,"1001 17Th St., Denver, CO, 80202",https://www.usgbc.org/projects/isaacson-rosenbaum-pc,Isaacson Rosenbaum Pc
12970,DEN_2637,"410 17Th Street, Denver, CO, 80202",https://www.usgbc.org/projects/410-17th-street,410 17Th Street
12986,DEN_2689,"303 E 17Th Ave, Denver, CO, 80203",https://www.usgbc.org/projects/hdr-architecture-denver-office,Hdr Architecture Denver Office
12996,DEN_2721,"1660 Lincoln Street, Denver, CO, 80264",https://www.usgbc.org/projects/1660-lincoln,1660 Lincoln
12997,DEN_2723,"225 E. 16Th Avenue, Denver, CO, 80203",https://www.usgbc.org/projects/capitol-center,Capitol Center
13063,DEN_3166,"1401 Zuni Street, Denver, CO, 80204",https://www.usgbc.org/projects/new-turner-office-1401-zuni,New Turner Office 1401 Zuni
13093,DEN_3438,"215 St. Paul Street, Denver, CO, 80206",https://www.usgbc.org/projects/215-st-paul-street,215 St Paul Street
13113,DEN_3500,"3773 Cherry Creek Dr N, Denver, CO, 80209",https://www.usgbc.org/projects/ptarmigan-cherry-creek,Ptarmigan Cherry Creek
13223,DEN_4123,"8950 E. Lowry Blvd., Denver, CO, 80230",https://www.usgbc.org/projects/innovage-office-building,Innovage Office Building
13263,DEN_4582,"2000 S. Colorado Blvd, Denver, CO 80222",https://www.usgbc.org/projects/colorado-center-tower-ii,Colorado Center Tower
13279,DEN_4660,"7777 E Hampden Ave, Denver, CO, 80231",https://www.usgbc.org/projects/t2820-denver-se,T2820 Denver Se
13296,DEN_4867,"8181 E.Tufts Avenue, Denver, CO, 80237",https://www.usgbc.org/projects/tufts-westcore-recertification,Tufts Westcore
13306,DEN_4890,"4600 South Syracuse, Denver, CO, 80237",https://www.usgbc.org/projects/4600-south-syracuse-street,4600 South Syracuse Street
13329,DEN_5125,"100 St. Paul Street, Denver, CO, 80206",https://www.usgbc.org/projects/100-st-paul-street,100 St Paul Street
13351,DEN_5237,"1675 Larimer St., Denver, CO, 80202",https://www.usgbc.org/projects/larimer-coporate-plaza,Larimer Coporate Plaza
13406,DEN_5570,"1670 Broadway, Denver, CO, 80202",https://www.usgbc.org/projects/1670-broadway,1670 Broadway
13409,DEN_5591,"1899 Wynkoop St., Denver, CO, 80202",https://www.usgbc.org/projects/1899-wynkoop-0,1899 Wynkoop
13411,DEN_5599,"110 16Th St., Denver, CO, 80202",https://www.usgbc.org/projects/petroleum-building,Petroleum Building
13423,DEN_5639,"1601 Wewatta, Denver, CO, 80202",https://www.usgbc.org/projects/hogan-lovells-1,Hogan Lovells
13425,DEN_5654,"1401 Lawrence Street, Denver, CO, 80202",https://www.usgbc.org/projects/1401-lawrence,1401 Lawrence
13447,DEN_5830,"5050 S Syracuse St, Denver, CO, 80237",https://www.usgbc.org/projects/50-fifty-dtc,50 Fifty Dtc
13452,DEN_5842,"3575 Ringsby Ct, Denver, CO, 80216",https://www.usgbc.org/projects/flight,Flight
13455,DEN_5850,"1700 Platte St, Denver, CO, 80202",https://www.usgbc.org/projects/bpx-energy-phase-i,Bpx Energy
13459,DEN_5865,"1780 Pennsylvania St., Denver, CO, 80203",https://www.usgbc.org/projects/colorado-health-foundation,Colorado Health Foundation
13462,DEN_5873,"250 Fillmore St., Denver, CO, 80206",https://www.usgbc.org/projects/civica-cherry-creek,Civica Cherry Creek
13470,DEN_6017,"3601 Walnut Street, Denver, CO, 80205",https://www.usgbc.org/projects/hub-rino-station,Hub Rino Station
13481,DEN_6107,"999 17Th Street, Denver, CO, 80202",https://www.usgbc.org/projects/999-17th-street,999 17Th Street
13486,DEN_6125,"1615 Platte Street, Denver, CO, 80202",https://www.usgbc.org/projects/circa-platte,Circa Platte
13488,DEN_6132,"6672 Tower Rd, Denver, CO, 80249",https://www.usgbc.org/projects/element-hotel-dia,Element Hotel Dia
13491,DEN_6141,"3660 Blake St, Denver, CO, 80205",https://www.usgbc.org/projects/hub2-rino-station,Hub2 Rino Station
13515,DEN_6319,"1390 Lawrence, Denver, CO, 80204",https://www.usgbc.org/projects/gates-family-foundation,Gates Family Foundation
13523,DEN_6389,"6900 E Layton Ave, Denver, CO, 80237",https://www.usgbc.org/projects/6900-layton,6900 Layton
13562,KC_061301220,"1201 Walnut St, Kansas City, MO, 64106",https://www.usgbc.org/projects/stinson-leonard-street,Stinson Leonard Street
13568,KC_081101740,"1737 Mcgee St, Kansas City, MO, 64108",https://www.usgbc.org/projects/smg-corporate-headquarters,Smg Corporate Headquarters
13569,KC_081101815,"1828 Walnut St, Kansas City, MO, 64108",https://www.usgbc.org/projects/thomas-corrigan-building-renovation,Thomas Corrigan Building Renovation
13574,KC_081102355,"2323 Grand Blvd, Kansas City, MO, 64108",https://www.usgbc.org/projects/thornton-tomasetti-kansas-city-office,Thornton Tomasetti Kansas City Office
13592,KC_081402510,"2555 Grand Blvd, Kansas City, MO, 64108",https://www.usgbc.org/projects/2555-grand-boulevard,2555 Grand Boulevard
13616,KC_111104525,"4520 Main St, Kansas City, MO, 64111",https://www.usgbc.org/projects/cbre-kansas-city,CBRE Kansas City
13634,KC_121104720,"211 Nichols Rd, Kansas City, MO, 64112",https://www.usgbc.org/projects/nike-factory-store-kansas-city,Nike Factory Store Kansas City
13648,KC_121104915,"4900 Main St, Kansas City, MO, 64112",https://www.usgbc.org/projects/cftc-kc,Cftc Kc
13727,KC_311311210,"11224 Holmes Rd, Kansas City, MO, 64131",https://www.usgbc.org/projects/fema-region-7-hq,Fema Region 7 HQ
13783,KC_531110350,"10320 NW Prairie View Rd, Kansas City, MO, 64153",https://www.usgbc.org/projects/gsauscis-prairie-view-business-center,Gsauscis Prairie View Business Center
13853,LA_371524904628,"8531 Fallbrook Ave, Canoga Park, CA 91304",https://www.usgbc.org/projects/pharmavite-headquarters,Pharmavite Headquarters
13974,LA_393471909631,"9301 N Tampa Ave, Northridge, CA 91324",https://www.usgbc.org/projects/starbucks-northridge-fashion-center,Starbucks Northridge Fashion Center
14112,LA_420008838539,"12100 Wilshire Blvd, Los Angeles, CA, 90025",https://www.usgbc.org/projects/12100-wilshire,12100 Wilshire
14150,LA_421602840438,"11755 Wilshire Blvd, Los Angeles, CA, 90025",https://www.usgbc.org/projects/wilshire-landmark-i-recertification,Wilshire Landmark I
14176,LA_423668834224,"12200 W Olympic Blvd, Los Angeles, CA, 90064",https://www.usgbc.org/projects/12200-w-olympic-blvd,12200 W Olympic Blvd
14235,LA_427348836437,"11355 W Olympic Blvd, Los Angeles, CA, 90064",https://www.usgbc.org/projects/lumen-west-la,Lumen West La
14385,LA_439064815281,"12101 Bluff Creek Dr, Los Angeles, CA, 90094",https://www.usgbc.org/projects/spruce-goose,Spruce Goose
14392,LA_439699801488,"600 World Way, Los Angeles, CA 90045",https://www.usgbc.org/projects/lax-terminal-core-apm-t55,Lax Terminal Core Apm T55
14467,LA_446948829829,"3641 Holdrege Ave, Los Angeles, CA 90016",https://www.usgbc.org/projects/3641-holdrege-ave,3641 Holdrege Ave
14525,LA_453054845191,"5900 W Wilshire Blvd, Los Angeles, CA 90036",https://www.usgbc.org/projects/5900-wilshire-blvd,5900 Wilshire Blvd
14534,LA_455029845133,"5670 Wilshire Blvd, Los Angeles, CA 90036",https://www.usgbc.org/projects/5670-wilshire-boulevard,5670 Wilshire Boulevard
14556,LA_458432859398,"6922 Hollywood Blvd, Los Angeles, CA 90028",https://www.usgbc.org/projects/starbucks-hollywood-orange-hollywood,Starbucks Hollywood Orange Hollywood
14826,LA_482791836625,"1149 S Broadway St, Los Angeles, CA 90015",https://www.usgbc.org/projects/city-la-public-works-building-recert,City La Public Works Building Recert
14846,LA_483502841437,"515 S Figueroa St, Los Angeles, CA 90071",https://www.usgbc.org/projects/515-south-figueroa,515 South Figueroa
14853,LA_483823839872,"617 W 7Th St, Los Angeles, CA 90017",https://www.usgbc.org/projects/la-office-design-2013,La Office Design
14867,LA_484289840584,"550 S Hope St, Los Angeles, CA 90071",https://www.usgbc.org/projects/shangri-la-construction-office-hq,Shangri La Construction Office HQ
14875,LA_484477841495,"400 S Flower St, Los Angeles, CA 90071",https://www.usgbc.org/projects/parsons-brinckerhoff-la,Parsons Brinckerhoff La
14892,LA_484837841207,"400 S Hope St, Los Angeles, CA 90071",https://www.usgbc.org/projects/400-south-hope-recertification,400 South Hope
14979,LA_490273836984,"1212 Palmetto St, Los Angeles, CA 90013",https://www.usgbc.org/projects/palmetto-construction-headquarters,Palmetto Construction Headquarters
15011,LA_495347852909,"3201 N Lacy St, Los Angeles, CA 90031",https://www.usgbc.org/projects/la-north-central-animal-care-ctr-ii,La North Central Animal Care Ctr
15036,LA_506035873698,"815 Colorado Blvd, Los Angeles, CA 90041",https://www.usgbc.org/projects/los-angeles-firemens-credit-union-0,Los Angeles Firemens Credit Union
15067,LA_999000000352,"1850 W 60Th St, Los Angeles, CA 90047",https://www.usgbc.org/projects/south-los-angeles-animal-shelter,South Los Angeles Animal Shelter
15163,NYC_1000520008,"133 Greenwich Street, New York, NY, 10006",https://www.usgbc.org/projects/west-lb-7-world-trade-center,West Lb 7 World Trade Center
15190,NYC_1000707501,"125 Maiden Lane, New York, NY, 10038",https://www.usgbc.org/projects/125-maiden-lane-condominium,125 Maiden Lane Condominium
15199,NYC_1000750030,"111 John St, New York, NY 10038",https://www.usgbc.org/projects/starbucks-john-water-streets,Starbucks John Water Streets
15214,NYC_1000890003,"26 Ann Street, New York, NY, 10038",https://www.usgbc.org/projects/26-ann-street-hotel,26 Ann Street Hotel
15223,NYC_1000937501,"156 William Street, New York, NY, 10038",https://www.usgbc.org/projects/156-william,156 William
15309,NYC_1002030017,"88 Bowery, New York, NY, 10013",https://www.usgbc.org/projects/bowery-hester-nyw-498,Bowery Hester Nyw
15335,NYC_1002210030,"200 Hudson St,  New York,  NY 10013",https://www.usgbc.org/projects/200-hudson-street,200 Hudson Street
15336,NYC_1002210035,"12-16 Vestry Street, New York, NY, 10013",https://www.usgbc.org/projects/12-16-vestry-street,12 16 Vestry Street
15341,NYC_1002270052,"25 West 39Th St, New York, NY, 10018",https://www.usgbc.org/projects/polo-ralph-lauren,Polo Ralph Lauren
15398,NYC_1004130051,"314-320 Grand Street, New York, NY, 10002",https://www.usgbc.org/projects/td-bank-nyc-314-grand-street,Td Bank NYC 314 Grand Street
15451,NYC_1004847502,"503-511 Broadway, New York, NY, 10012",https://www.usgbc.org/projects/zara-ny-503-broadway,Zara Ny 503 Broadway
15469,NYC_1004980023,"529 Broadway, New York, NY, 10012",https://www.usgbc.org/projects/nike-inline-store-soho,Nike Inline Store Soho
15490,NYC_1005120015,"591 Broadway,  New York,  NY 10012",https://www.usgbc.org/projects/green-depot-222-bowery,Green Depot 222 Bowery
15498,NYC_1005200001,"200 Varick Street, New York, NY, 10014",https://www.usgbc.org/projects/cbna-varick-street,Cbna Varick Street
15502,NYC_1005220001,"610 Broadway,  New York,  NY 10012",https://www.usgbc.org/projects/610-broadway,610 Broadway
15533,NYC_1005440048,"30 Cooper Square, New York, NY, 10003",https://www.usgbc.org/projects/cooper-union-new-academic-building,Cooper Union New Academic Building
15564,NYC_1005620024,"799 Broadway, New York, NY, 10003",https://www.usgbc.org/projects/799-broadway,799 Broadway
15596,NYC_1005780047,"250 Hudson St,  New York,  NY 10013",https://www.usgbc.org/projects/250-hudson-street-recertification,250 Hudson Street
15606,NYC_1005810063,"225 Varick St,  New York,  NY 10014",https://www.usgbc.org/projects/225-varick-street,225 Varick Street
15613,NYC_1005970012,"315 Hudson St,  New York,  NY 10013",https://www.usgbc.org/projects/315-hudson-street,315 Hudson Street
15624,NYC_1006020068,"435 Hudson St,  New York,  NY 10014",https://www.usgbc.org/projects/435-hudson-street,435 Hudson Street
15646,NYC_1006457501,"837 Washington St, New York, NY, 10014",https://www.usgbc.org/projects/837-washington-street,837 Washington Street
15652,NYC_1006460032,"414 West 14Th Street (418 West 14Th St), New York, NY, 10014",https://www.usgbc.org/projects/inscape-nyc-showroom,Inscape NYC Showroom
15669,NYC_1006930059,"548 West 22Nd Street, New York, NY, 10011",https://www.usgbc.org/projects/cortland,Cortland
15671,NYC_1006937503,"512 West 22Nd Street, New York, NY, 10011",https://www.usgbc.org/projects/512-w-22nd-street,512 W 22Nd Street
15678,NYC_1006960054,"540 West 25 Street, New York, NY, 10001",https://www.usgbc.org/projects/pace-gallery,Pace Gallery
15729,NYC_1007347502,"450 West 37Th St., New York, NY, 10018",https://www.usgbc.org/projects/orchestra-st-lukes,Orchestra St Lukes
15739,NYC_1007540068,"350 West 31 Street, New York, NY, 10001",https://www.usgbc.org/projects/langan-nyc-office-renovation,Langan NYC Office Renovation
15752,NYC_1007590045,"519 8 Ave,  New York,  NY 10018",https://www.usgbc.org/projects/ecapc-office-renovation,Ecapc Office Renovation
15762,NYC_1007600051,"312 West 37Th Street, New York, NY, 10018",https://www.usgbc.org/projects/homewood-suites-midtown-manhattan-times,Homewood Suites Midtown Manhattan Times
15810,NYC_1007757501,"207 W 25 Street, New York, NY, 10001",https://www.usgbc.org/projects/democracy-now-studio,Democracy Now Studio
15904,NYC_1007890036,"550 7 Ave,  New York,  NY 10018",https://www.usgbc.org/projects/550-7th-ave-nyw-591,550 7Th Ave Nyw
15921,NYC_1007950037,"635 Ave Of The Americas,  New York,  NY 10011",https://www.usgbc.org/projects/teknion-ny-showroom,Teknion Ny Showroom
15922,NYC_1007950044,"641 Ave Of The Americas,  New York,  NY 10011",https://www.usgbc.org/projects/635-6th-avenue,635 6Th Avenue
15939,NYC_1008000049,"112 W 25Th St, New York, NY 10001",https://www.usgbc.org/projects/112-west-25th-st,112 West 25Th St
15951,NYC_1008010024,"119-125 W 25 St,  New York,  NY 10001",https://www.usgbc.org/projects/125-west-25th-street,125 West 25Th Street
15975,NYC_1008037502,"305 Seventh Avenue, New York, NY, 10001",https://www.usgbc.org/projects/fit-alabs,Fit Alabs
16040,NYC_1008130016,"1375 Broadway, New York, NY, 10018",https://www.usgbc.org/projects/dattner-architects-office-relocation,Dattner Architects Office Relocation
16051,NYC_1008150001,"1411 Broadway,  New York,  NY 10018",https://www.usgbc.org/projects/1411-broadway-0,1411 Broadway
16057,NYC_1008150046,"1430 Broadway,  New York,  NY 10018",https://www.usgbc.org/projects/starbucks-40th-broadway,Starbucks 40Th Broadway
16154,NYC_1008290016,"31 W 27 St,  New York,  NY 10001",https://www.usgbc.org/projects/aecom-nyc-27th-street-office-renovation,Aecom NYC 27Th Street Office Renovation
16180,NYC_1008320017,"1245 Broadway,  New York,  NY 10001",https://www.usgbc.org/projects/1245-broadway,1245 Broadway
16191,NYC_1008330020,"35 W 31St St, New York, NY, 10001",https://www.usgbc.org/projects/ofs-brands-ny-showroom,Ofs Brands Ny Showroom
16212,NYC_1008350056,"22 West 34Th Street, New York, NY, 10001",https://www.usgbc.org/projects/skanska-new-york-office,Skanska New York Office
16216,NYC_1008360026,"7 W 34 St,  New York,  NY 10001",https://www.usgbc.org/projects/7-west-34th-street,7 West 34Th Street
16278,NYC_1008400013,"49 W 38 St,  New York,  NY 10018",https://www.usgbc.org/projects/archer-hotel-45-west-38th-street,Archer Hotel 45 West 38Th Street
16296,NYC_1008410027,"8 W 40 St,  New York,  NY 10018",https://www.usgbc.org/projects/8-w-40th-street,8 W 40Th Street
16321,NYC_1008460026,"860 Broadway,  New York,  NY 10003",https://www.usgbc.org/projects/innisfree-union-square,Innisfree Union Square
16358,NYC_1008530001,"5 Madison Avenue, New York, NY, 10010",https://www.usgbc.org/projects/new-york-edition,New York Edition
16367,NYC_1008570007,"7 East 27Th St, New York, NY, 10016",https://www.usgbc.org/projects/grounds,Grounds
16376,NYC_1008580022,"79 Madison Ave,  New York,  NY 10016",https://www.usgbc.org/projects/allsteel-ny-showroom,Allsteel Ny Showroom
16399,NYC_1008610001,"303 5 Ave,  New York,  NY 10016",https://www.usgbc.org/projects/309-5th-ave,309 5Th Ave
16402,NYC_1008610015,"136 Madison Ave,  New York,  NY 10016",https://www.usgbc.org/projects/specialty-food-association-inc,Specialty Food Association Inc
16483,NYC_1008730067,"215 Park Ave S,  New York,  NY 10003",https://www.usgbc.org/projects/perkins-will-new-york-office,Perkins Will New York Office
16562,NYC_1009310024,"433 1St Ave / 341 E 25Th St, New York, NY, 10010",https://www.usgbc.org/projects/nyu-433-1st-ave-nursing-and-dentistry,Nyu 433 1St Ave Nursing And Dentistry
16592,NYC_1009960009,"147 W 43Rd St, New York, NY, 10036",https://www.usgbc.org/projects/151-west-42nd-street,151 West 42Nd Street
16616,NYC_1009990019,"114 W 47 St,  New York,  NY 10036",https://www.usgbc.org/projects/merrill-lynch-114-west-47th-st-0,Merrill Lynch 114 West 47Th St
16668,NYC_1010120042,"220 W. 41St St., New York, NY, 10036",https://www.usgbc.org/projects/hampton-inn-220-west-41st-street,Hampton Inn 220 West 41St Street
16713,NYC_1010207501,"790 Eighth Avenue, New York, NY, 10019",https://www.usgbc.org/projects/west-monroe-partners-new-york,West Monroe Partners New York
16821,NYC_1010940018,"621 West 46Th St, New York, NY, 10036",https://www.usgbc.org/projects/nestle-waters-north-america-nyc,Nestle Waters North America NYC
16865,NYC_1011520001,"20 West End Avenue, New York, NY, 10023",https://www.usgbc.org/projects/abraham-joshua-heschel-school,Abraham Joshua Heschel School
16877,NYC_1011710151,"301 Freedom Place South, New York, NY, 10069",https://www.usgbc.org/projects/collegiate-school-new-k-12-facility,Collegiate School New K 12 Facility
16889,NYC_1012220017,"139 West 91St St, New York, NY, 10024",https://www.usgbc.org/projects/trinity-school-0,Trinity School
16925,NYC_1012590048,"20 West 44Th Street, New York, NY, 10036",https://www.usgbc.org/projects/28-west-44th-street,28 West 44Th Street
16947,NYC_1012610021,"25 W 45 St,  New York,  NY 10036",https://www.usgbc.org/projects/25-west-45th-street,25 West 45Th Street
16955,NYC_1012610054,"30 W 46 St, New York, NY, 10036",https://www.usgbc.org/projects/cambria-hotel-new-york-times-square,Cambria Hotel New York Times Square
16993,NYC_1012670030,"3 West 51St Street, New York, NY, 10019",https://www.usgbc.org/projects/640-fifth-avenue,640 Fifth Avenue
17001,NYC_1012687502,"660 Fifth Avenue, New York, NY, 10103",https://www.usgbc.org/projects/cbna-ny-5th-and-52nd,Cbna Ny 5Th And 52Nd
17020,NYC_1012720066,"50 W 57 St,  New York,  NY 10019",https://www.usgbc.org/projects/50-west-57th-street,50 West 57Th Street
17029,NYC_1012730071,"1414 Ave Of America, New York, NY, 10019",https://www.usgbc.org/projects/1-hotel-central-park-0,1 Hotel Central Park
17037,NYC_1012750014,"286 Madison Ave,  New York,  NY 10017",https://www.usgbc.org/projects/286-madison-avenue,286 Madison Avenue
17047,NYC_1012760001,"485 5Th Avenue, New York, NY, 10017",https://www.usgbc.org/projects/andaz-5th-avenue,Andaz 5Th Avenue
17072,NYC_1012790057,"352 Madison Ave,  New York,  NY 10017",https://www.usgbc.org/projects/world-economic-forum,World Economic Forum
17076,NYC_1012800090,"450 Lexington Avenue, New York, NY, 10017",https://www.usgbc.org/projects/davis-polk-wardwell,Davis Polk Wardwell
17084,NYC_1012810069,"555 5 Ave,  New York,  NY 10017",https://www.usgbc.org/projects/555-5th-avenue,555 5Th Avenue
17091,NYC_1012827501,"575 5Th Ave, New York, NY, 10017",https://www.usgbc.org/projects/575-fifth-avenue-0,575 Fifth Avenue
17093,NYC_1012830017,"400 Madison Ave,  New York,  NY 10017",https://www.usgbc.org/projects/cbna-madison-and-48th,Cbna Madison And 48Th
17121,NYC_1012870052,"485 Madison Ave,  New York,  NY 10022",https://www.usgbc.org/projects/485-madison-ave-llc,485 Madison Ave LLC
17173,NYC_1012930012,"15 East 57Th Street, New York, NY, 10022",https://www.usgbc.org/projects/chanel-us6114-us-new-york-57th-st,Chanel Us6114 Us New York 57Th St
17178,NYC_1012930059,"600 Madison Ave,  New York,  NY 10022",https://www.usgbc.org/projects/starbucks-58th-st-btwn-madison-fifth,Starbucks 58Th St Btwn Madison Fifth
17224,NYC_1013050013,"560 Lexington Ave,  New York,  NY 10022",https://www.usgbc.org/projects/kpmg-560-lexington,Kpmg 560 Lexington
17255,NYC_1013110029,"155 East 56Th Street, New York, NY, 10022",https://www.usgbc.org/projects/american-jewish-committee,American Jewish Committee
17256,NYC_1013110033,"165 E 56Th Street, New York, NY, 10022",https://www.usgbc.org/projects/ajc,Ajc
17277,NYC_1013167501,"201/205 East 42Nd St., New York, NY, 10017",https://www.usgbc.org/projects/cbna-ny-205-e-42-street,Cbna Ny 205 E 42 Street
17283,NYC_1013180001,"711 3 Ave,  New York,  NY 10017",https://www.usgbc.org/projects/711-3rd-avenue,711 3Rd Avenue
17287,NYC_1013190011,"Classified Dhs Location, New York, NY, 10017",https://www.usgbc.org/projects/730-third-avenue-0,730 Third Avenue
17306,NYC_1013280001,"909 3 Ave,  New York,  NY 10022",https://www.usgbc.org/projects/909-third-avenue,909 Third Avenue
17334,NYC_1013730035,"2 West Loop Road, New York, NY, 10044",https://www.usgbc.org/projects/bloomberg-center,Bloomberg Center
17337,NYC_1013730160,"22 North Loop Road, New York, NY, 10044",https://www.usgbc.org/projects/cornell-tech-graduate-hotel-0,Cornell Tech Graduate Hotel
17383,NYC_1014120058,"132 E 78Th St, New York, NY, 10075",https://www.usgbc.org/projects/allen-stevenson-school,Allen Stevenson School
17420,NYC_1014870005,"505 E. 75Th St, New York, NY, 10021",https://www.usgbc.org/projects/lycee-francais-de-new-york-0,Lycee Francais De New York
17428,NYC_1015020059,"22 E 91 St, New York, NY, 10128",https://www.usgbc.org/projects/spence-school,Spence School
17430,NYC_1015030057,"20 East 92 Street, New York, NY, 10128",https://www.usgbc.org/projects/nightingale-bamford-school-addition,Nightingale Bamford School Addition
17437,NYC_1015157503,"1542 Third Avenue, New York, NY, 10028",https://www.usgbc.org/projects/starbucks-87th-and-third,Starbucks 87Th And Third
17440,NYC_1015170062,"108 East 89Th Street, New York, NY, 10128",https://www.usgbc.org/projects/dalton-school-stem-expansion,Dalton School Stem Expansion
17450,NYC_1015560052,"1802 2 Avenue, New York, NY, 10128",https://www.usgbc.org/projects/inspir-carnegie-hill,Inspir Carnegie Hill
17459,NYC_1015710038,"424 East 92Nd Street, New York, NY, 10128",https://www.usgbc.org/projects/aspca-92nd-expansion-and-renovation,Aspca 92Nd Expansion And Renovation
17461,NYC_1015790030,"590 E 83 St, New York, NY, 10028",https://www.usgbc.org/projects/brearley-school-590-building,Brearley School 590 Building
17492,NYC_1017220069,"290 Lenox Avenue, New York, NY, 10027",https://www.usgbc.org/projects/110062-lenox-125th,110062 Lenox 125Th
17501,NYC_1017450055,"1824 Madison Avenue, New York, NY, 10035",https://www.usgbc.org/projects/ifh-north-general,Ifh North General
17535,NYC_1018520049,"160 West 100Th St, New York, NY, 10025",https://www.usgbc.org/projects/city-new-york-riverside-health-center,City New York Riverside Health Center
17681,NYC_2023280035,"369 East 149Th Street, New York, NY, 10455",https://www.usgbc.org/projects/td-bank-bronx-ny-371-e-149th-street,Td Bank Bronx Ny 371 E 149Th Street
17911,NYC_2032660013,"171 W 230 St, New York, NY, 10463",https://www.usgbc.org/projects/broadway-plaza,Broadway Plaza
17971,NYC_2039300033,"1952 Benedict Avenue, New York, NY, 10462",https://www.usgbc.org/projects/bronx-charter-middle-school-excellen,Bronx Charter Middle School Excellen
18046,NYC_2049050002,"1250 East 229 St, New York, NY, 10466",https://www.usgbc.org/projects/northeast-bronx-ymca,Northeast Bronx Ymca
18127,NYC_3000640025,"81 Prospect St., New York, NY, 11201",https://www.usgbc.org/projects/81-prospect-street,81 Prospect Street
18141,NYC_3001400111,"370 Jay St, New York, NY, 11201",https://www.usgbc.org/projects/brooklyn-arena,Brooklyn Arena
18267,NYC_3008440040,"5718 2Nd Ave, New York, NY, 11220",https://www.usgbc.org/projects/nyulh-cancer-center-sunset-park,Nyulh Cancer Center Sunset Park
18320,NYC_3013840051,"250 Utica Ave, New York, NY, 11213",https://www.usgbc.org/projects/utica-place-commercial,Utica Place Commercial
18401,NYC_3020600001,"141 Willoughby Street, New York, NY, 11201",https://www.usgbc.org/projects/141-willoughby-street,141 Willoughby Street
18414,NYC_3021060024,"25 Flatbush Avenue, New York, NY, 11217",https://www.usgbc.org/projects/29-flatbush,29 Flatbush
18448,NYC_3023510006,"238 Bedford Ave, New York, NY, 11249",https://www.usgbc.org/projects/cbna-ny-williamsburg,Cbna Ny Williamsburg
18504,NYC_3031560001,"95 Evergreen Ave, New York, NY, 11206",https://www.usgbc.org/projects/95-evergreen-avenue,95 Evergreen Avenue
18778,NYC_3075750068,"2236 Nostrand Avenue, New York, NY, 11210",https://www.usgbc.org/projects/nike-central-brooklyn-community-store,Nike Central Brooklyn Community Store
18849,NYC_4000710001,"2100 49Th Avenue, New York, NY, 11101",https://www.usgbc.org/projects/paragon-building,Paragon Building
18942,NYC_4004180024,"29-21 41St Avenue, New York, NY, 11101",https://www.usgbc.org/projects/hilton-garden-inn-2,Hilton Garden Inn
19090,NYC_4021310016,"102-01 66Th Road, New York, NY, 11375",https://www.usgbc.org/projects/forest-hills-hospital-lobby,Forest Hills Hospital Lobby
19311,NYC_4083930025,"59-25 Little Neck Parkway, New York, NY, 11362",https://www.usgbc.org/projects/core-lab-little-neck,Core Lab Little Neck
19545,NYC_5012500090,"2239 Forrest Avenue, New York, NY, 10303",https://www.usgbc.org/projects/kohls-staten-island,Kohls Staten Island
19577,NYC_5024400002,"2795 Richmond Ave., New York, NY, 10314",https://www.usgbc.org/projects/stopshop-512,Stopshop
19599,NYC_5039830130,"2754 Hylan Blvd Str, New York, NY, 10306",https://www.usgbc.org/projects/stopshop-581,Stopshop
19638,ORL_118010,"1800 S Kirkman Rd bldg 1, Orlando, FL 32811",https://www.usgbc.org/projects/culinary-lab-conferencing-center,Culinary Lab Conferencing Center
19639,ORL_118011,"1800 S Kirkman Rd bldg 2, Orlando, FL 32811",https://www.usgbc.org/projects/science-allied-health,Science Allied Health
19656,ORL_122002,"225 E Robinson St, Orlando, FL 32801",https://www.usgbc.org/projects/hks-orlando-office,Hks Orlando Office
19678,ORL_139001,"390 N Orange Ave, Orlando, FL 32801",https://www.usgbc.org/projects/us-citizenship-and-immigration-services,Us Citizenship And Immigration Services
