bbl,utility_savings_annual,utility_savings_2026,ll97_avoidance_2026,utility_savings_2027,ll97_avoidance_2027,utility_savings_2028,ll97_avoidance_2028,utility_savings_2029,ll97_avoidance_2029,utility_savings_2030,ll97_avoidance_2030,utility_savings_2031,ll97_avoidance_2031,utility_savings_2032,ll97_avoidance_2032,utility_savings_2033,ll97_avoidance_2033,utility_savings_2034,ll97_avoidance_2034,utility_savings_2035,ll97_avoidance_2035,total_1yr,total_5yr,total_10yr,square_footage,carbon_limit_2024_tCO2e,carbon_limit_2030_tCO2e,total_carbon_emissions_2024_tCO2e,total_carbon_emissions_2030_tCO2e,total_elec_kBtu,total_gas_kBtu,total_steam_kBtu,elec_emissions_tCO2e,gas_emissions_tCO2e,steam_emissions_tCO2e,compliance_2024_status,compliance_2030_status,delta_2024_tCO2e,delta_2030_tCO2e,baseline_penalty_2024,baseline_penalty_2030,penalty_after_odcv_2024,penalty_after_odcv_2030
1008150021,244129.72,244129.72,0.00,244129.72,0.00,244129.72,0.00,244129.72,0.00,244129.72,51075.14,244129.72,51075.14,244129.72,51075.14,244129.72,51075.14,244129.72,51075.14,244129.72,51075.14,244129.72,1271723.75,2747748.05,173108,1312.1586,465.8080,1236.8759,902.0606,7440343.20,1211076.00,12072860.00,630.1,64.3,542.4,Compliant,Non-Compliant,-75.2827,436.2526,0.00,116915.69,0.00,65840.55
1011050036,77326.04,77326.04,34776.57,77326.04,34776.57,77326.04,34776.57,77326.04,34776.57,77326.04,27068.54,77326.04,27068.54,77326.04,27068.54,77326.04,27068.54,77326.04,27068.54,77326.04,27068.54,112102.61,552805.02,1074777.91,143128,1084.9102,385.1363,1331.1838,843.9008,11548945.82,6648550.10,0.00,978.1,353.1,0.0,Non-Compliant,Non-Compliant,246.2735,458.7646,66001.31,122948.91,31224.73,95880.37
1009980029,470217.27,470217.27,0.00,470217.27,0.00,470217.27,0.00,470217.27,0.00,470217.27,37764.71,470217.27,37764.71,470217.27,37764.71,470217.27,37764.71,470217.27,37764.71,470217.27,108948.25,470217.27,2388851.08,4999944.53,912955,6920.1989,2456.6268,4393.5634,2597.5399,41787106.40,0.00,19021072.20,3538.9,0.0,854.6,Compliant,Non-Compliant,-2526.6355,140.9131,0.00,37764.71,0.00,0.00
1013110001,179788.64,179788.64,0.00,179788.64,0.00,179788.64,0.00,179788.64,0.00,179788.64,49552.69,179788.64,49552.69,179788.64,49552.69,179788.64,49552.69,179788.64,49552.69,179788.64,49552.69,179788.64,948495.88,2095202.52,329507,2497.6631,886.6546,1737.3528,1219.6063,11580494.00,0.00,16839565.80,980.8,0.0,756.6,Compliant,Non-Compliant,-760.3103,332.9517,0.00,89231.06,0.00,39678.37
1010867502,298104.21,298104.21,0.00,298104.21,0.00,298104.21,0.00,298104.21,0.00,298104.21,48289.15,298104.21,48289.15,298104.21,48289.15,298104.21,48289.15,298104.21,48289.15,298104.21,48289.15,298104.21,1538810.21,3270777.03,839398,6362.6368,2258.6958,5086.3849,2552.3280,60058918.90,0.00,0.00,5086.4,0.0,0.0,Compliant,Non-Compliant,-1276.2519,293.6322,0.00,78693.44,0.00,30404.29
1013370014,188230.83,188230.83,0.00,188230.83,0.00,188230.83,0.00,188230.83,0.00,188230.83,48102.10,188230.83,48102.10,188230.83,48102.10,188230.83,48102.10,188230.83,48102.10,188230.83,48102.10,188230.83,989256.27,2170920.92,600000,4548.0000,1614.5112,2761.4293,1878.9371,19936473.90,0.00,23881836.90,1688.4,0.0,1073.0,Compliant,Non-Compliant,-1786.5707,264.4259,0.00,70866.13,0.00,22764.03
1012900056,241096.13,241096.13,0.00,241096.13,0.00,241096.13,0.00,241096.13,0.00,241096.13,47843.99,241096.13,47843.99,241096.13,47843.99,241096.13,47843.99,241096.13,47843.99,241096.13,47843.99,241096.13,1253324.62,2698025.19,272532,2065.7926,733.3433,1765.8794,1119.8317,14847809.20,0.00,11315816.70,1257.5,0.0,508.4,Compliant,Non-Compliant,-299.9132,386.4884,0.00,103578.89,0.00,55734.90
1008470027,75027.73,75027.73,33323.69,75027.73,33323.69,75027.73,33323.69,75027.73,33323.69,75027.73,25364.46,75027.73,25364.46,75027.73,25364.46,75027.73,25364.46,75027.73,25364.46,75027.73,25364.46,108351.42,533797.86,1035758.78,101724,771.0679,273.7242,895.4101,622.3396,6471961.40,6539261.60,0.00,548.1,347.3,0.0,Non-Compliant,Non-Compliant,124.3421,348.6153,33323.69,93428.91,0.00,68064.45
1007587501,122338.21,122338.21,0.00,122338.21,0.00,122338.21,0.00,122338.21,0.00,122338.21,47496.98,122338.21,47496.98,122338.21,47496.98,122338.21,47496.98,122338.21,47496.98,122338.21,47496.98,122338.21,659188.01,1508363.95,286520,2171.8216,770.9829,1746.8622,1111.2468,15064527.80,8869300.20,0.00,1275.8,471.0,0.0,Compliant,Non-Compliant,-424.9594,340.2639,0.00,91190.72,0.00,43693.74
1008150001,430346.42,430346.42,0.00,430346.42,0.00,430346.42,0.00,430346.42,0.00,430346.42,33820.44,430346.42,33820.44,430346.42,33820.44,430346.42,33820.44,430346.42,33820.44,430346.42,114214.77,430346.42,2185552.55,4586781.19,1088074,8247.6009,2927.8461,4534.0400,3054.0418,33531539.10,14246.00,37691968.30,2839.8,0.8,1693.5,Compliant,Non-Compliant,-3713.5609,126.1957,0.00,33820.44,0.00,0.00
1010080019,312296.81,312296.81,0.00,312296.81,0.00,312296.81,0.00,312296.81,0.00,312296.81,42823.71,312296.81,42823.71,312296.81,42823.71,312296.81,42823.71,312296.81,42823.71,312296.81,64104.03,312296.81,1604307.77,3401190.69,540000,4093.2000,1453.0601,2842.1574,1612.8500,28957709.20,3671071.60,4334760.50,2452.4,195.0,194.8,Compliant,Non-Compliant,-1251.0426,159.7900,0.00,42823.71,0.00,0.00
1008430045,136618.16,136618.16,0.00,136618.16,0.00,136618.16,0.00,136618.16,0.00,136618.16,45769.96,136618.16,45769.96,136618.16,45769.96,136618.16,45769.96,136618.16,45769.96,136618.16,45769.96,136618.16,728860.74,1640801.31,272680,2066.9144,733.7415,1468.0259,943.2160,12438363.30,7806853.10,0.00,1053.4,414.6,0.0,Compliant,Non-Compliant,-598.8885,209.4744,0.00,56139.15,0.00,10369.19
1006900012,108942.71,108942.71,0.00,108942.71,0.00,108942.71,0.00,108942.71,0.00,108942.71,45182.79,108942.71,45182.79,108942.71,45182.79,108942.71,45182.79,108942.71,45182.79,108942.71,45182.79,108942.71,589896.32,1360523.80,195000,1478.1000,524.7161,1440.9585,983.3596,10845414.80,9837342.30,0.00,918.5,522.5,0.0,Compliant,Non-Compliant,-37.1415,458.6435,0.00,122916.45,0.00,77733.66
1008120022,197817.40,197817.40,0.00,197817.40,0.00,197817.40,0.00,197817.40,0.00,197817.40,43400.29,197817.40,43400.29,197817.40,43400.29,197817.40,43400.29,197817.40,43400.29,197817.40,52953.36,197817.40,1032487.29,2248128.82,397978,3016.6732,1070.8999,1968.9740,1232.8413,17446860.60,9252510.90,0.00,1477.6,491.4,0.0,Compliant,Non-Compliant,-1047.6992,161.9414,0.00,43400.29,0.00,0.00
1005980058,361905.85,361905.85,0.00,361905.85,0.00,361905.85,0.00,361905.85,0.00,361905.85,35173.19,361905.85,35173.19,361905.85,35173.19,361905.85,35173.19,361905.85,35173.19,361905.85,92200.39,361905.85,1844702.44,3887124.82,797477,6044.8757,2145.8926,3973.0907,2277.1358,40187453.90,10563043.70,191748.90,3403.5,561.0,8.6,Compliant,Non-Compliant,-2071.7850,131.2432,0.00,35173.19,0.00,0.00
1008350041,1166597.64,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,0.00,1166597.64,264729.17,1166597.64,5832988.18,11930705.53,2812739,21320.5616,7568.6644,10876.5758,6771.6636,94720894.90,757649.20,62640379.70,8021.9,40.2,2814.4,Compliant,Compliant,-10443.9858,-797.0008,0.00,0.00,0.00,0.00
1012710071,173165.61,173165.61,0.00,173165.61,0.00,173165.61,0.00,173165.61,0.00,173165.61,43512.03,173165.61,43512.03,173165.61,43512.03,173165.61,43512.03,173165.61,43512.03,173165.61,43512.03,173165.61,909340.08,1992728.29,311501,2361.1776,838.2031,1707.2461,1091.1282,14137024.30,0.00,11350604.40,1197.3,0.0,510.0,Compliant,Non-Compliant,-653.9315,252.9251,0.00,67783.93,0.00,24271.90
1001977502,68039.93,68039.93,22913.36,68039.93,22913.36,68039.93,22913.36,68039.93,22913.36,68039.93,28193.10,68039.93,28193.10,68039.93,28193.10,68039.93,28193.10,68039.93,28193.10,68039.93,28193.10,90953.29,460046.17,941211.28,127401,965.6996,342.8172,1051.1972,727.3546,7675295.90,7553700.10,0.00,650.0,401.2,0.0,Non-Compliant,Non-Compliant,85.4976,384.5374,22913.36,103056.01,0.00,74862.92
1008680025,186438.12,186438.12,0.00,186438.12,0.00,186438.12,0.00,186438.12,0.00,186438.12,41438.45,186438.12,41438.45,186438.12,41438.45,186438.12,41438.45,186438.12,41438.45,186438.12,51803.96,186438.12,973629.03,2123377.39,396239,3003.4916,1066.2205,1753.5491,1220.8416,11948763.00,0.00,16505884.20,1011.9,0.0,741.6,Compliant,Non-Compliant,-1249.9425,154.6211,0.00,41438.45,0.00,0.00
1013350005,221977.73,221977.73,0.00,221977.73,0.00,221977.73,0.00,221977.73,0.00,221977.73,42901.91,221977.73,42901.91,221977.73,42901.91,221977.73,42901.91,221977.73,42901.91,221977.73,42901.91,221977.73,1152790.55,2477188.75,299094,2267.1325,804.8177,1470.9182,998.2144,10699258.70,232580.00,12295716.60,906.1,12.4,552.4,Compliant,Non-Compliant,-796.2143,193.3967,0.00,51830.32,0.00,8928.41
1010260055,361804.52,361804.52,0.00,361804.52,0.00,361804.52,0.00,361804.52,0.00,361804.52,29649.25,361804.52,29649.25,361804.52,29649.25,361804.52,29649.25,361804.52,29649.25,361804.52,103912.84,361804.52,1838671.87,3870204.33,843564,6394.2151,2269.9059,3916.0532,2380.5374,36392797.60,15702319.20,0.00,3082.1,834.0,0.0,Compliant,Non-Compliant,-2478.1619,110.6315,0.00,29649.25,0.00,0.00
1010030029,599061.36,599061.36,0.00,599061.36,0.00,599061.36,0.00,599061.36,0.00,599061.36,17198.71,599061.36,17198.71,599061.36,17198.71,599061.36,17198.71,599061.36,17198.71,599061.36,165942.09,599061.36,3012505.53,6242549.30,1962900,14878.7820,5281.8734,8238.0801,5346.0477,66643501.80,9647554.20,46331309.90,5644.0,512.4,2081.7,Compliant,Non-Compliant,-6640.7019,64.1743,0.00,17198.71,0.00,0.00
1005440001,46680.94,46680.94,26067.86,46680.94,26067.86,46680.94,26067.86,46680.94,26067.86,46680.94,24541.66,46680.94,24541.66,46680.94,24541.66,46680.94,24541.66,46680.94,24541.66,46680.94,24541.66,72748.80,362217.80,718330.79,101936,772.6749,274.2947,869.9430,684.2540,4400959.40,9362194.20,0.00,372.7,497.2,0.0,Non-Compliant,Non-Compliant,97.2681,409.9593,26067.86,109869.10,0.00,85327.44
1017230010,87094.48,87094.48,0.00,87094.48,0.00,87094.48,0.00,87094.48,0.00,87094.48,41903.64,87094.48,41903.64,87094.48,41903.64,87094.48,41903.64,87094.48,41903.64,87094.48,41903.64,87094.48,477376.03,1122366.61,228017,1728.3689,613.5600,1531.6389,1136.3024,9369751.70,13897860.90,0.00,793.5,738.1,0.0,Compliant,Non-Compliant,-196.7300,522.7424,0.00,140094.96,0.00,98191.32
1012670041,165283.35,165283.35,0.00,165283.35,0.00,165283.35,0.00,165283.35,0.00,165283.35,40237.78,165283.35,40237.78,165283.35,40237.78,165283.35,40237.78,165283.35,40237.78,165283.35,40237.78,165283.35,866654.54,1894260.18,345909,2621.9902,930.7899,2073.8206,1201.1344,20364654.70,0.00,7770746.10,1724.7,0.0,349.1,Compliant,Non-Compliant,-548.1697,270.3444,0.00,72452.31,0.00,32214.53
1008040001,112872.78,112872.78,0.00,112872.78,0.00,112872.78,0.00,112872.78,0.00,112872.78,39877.03,112872.78,39877.03,112872.78,39877.03,112872.78,39877.03,112872.78,39877.03,112872.78,39877.03,112872.78,604240.92,1367989.97,410334,3110.3317,1104.1481,2124.9336,1398.7700,17210583.50,12565819.20,0.00,1457.6,667.4,0.0,Compliant,Non-Compliant,-985.3982,294.6220,0.00,78958.68,0.00,39081.65
1012870033,170660.85,170660.85,0.00,170660.85,0.00,170660.85,0.00,170660.85,0.00,170660.85,39846.02,170660.85,39846.02,170660.85,39846.02,170660.85,39846.02,170660.85,39846.02,170660.85,39846.02,170660.85,893150.29,1945684.67,541896,4107.5717,1458.1619,3001.0724,1809.1084,27648513.60,0.00,14678879.20,2341.6,0.0,659.5,Compliant,Non-Compliant,-1106.4993,350.9464,0.00,94053.65,0.00,54207.63
1007627503,89226.05,89226.05,0.00,89226.05,0.00,89226.05,0.00,89226.05,0.00,89226.05,39657.41,89226.05,39657.41,89226.05,39657.41,89226.05,39657.41,89226.05,39657.41,89226.05,39657.41,89226.05,485787.64,1130204.91,225464,1709.0171,606.6903,1193.9655,868.5546,7712463.90,10182593.10,0.00,653.2,540.8,0.0,Compliant,Non-Compliant,-515.0517,261.8644,0.00,70179.65,0.00,30522.24
1008670070,198097.16,198097.16,0.00,198097.16,0.00,198097.16,0.00,198097.16,0.00,198097.16,39269.75,198097.16,39269.75,198097.16,39269.75,198097.16,39269.75,198097.16,39269.75,198097.16,39269.75,198097.16,1029755.57,2216590.12,309346,2344.8427,832.4043,1681.1047,983.9909,16243330.60,0.00,6798540.00,1375.6,0.0,305.5,Compliant,Non-Compliant,-663.7379,151.5866,0.00,40625.20,0.00,1355.45
1000250027,102403.28,102403.28,0.00,102403.28,0.00,102403.28,0.00,102403.28,0.00,102403.28,38694.76,102403.28,38694.76,102403.28,38694.76,102403.28,38694.76,102403.28,38694.76,102403.28,41674.29,102403.28,550711.15,1259180.85,239071,1812.1582,643.3047,1117.9414,787.6881,7827233.90,8568134.00,0.00,662.9,455.1,0.0,Compliant,Non-Compliant,-694.2168,144.3834,0.00,38694.76,0.00,0.00
1007310001,285904.95,285904.95,0.00,285904.95,0.00,285904.95,0.00,285904.95,0.00,285904.95,29897.33,285904.95,29897.33,285904.95,29897.33,285904.95,29897.33,285904.95,29897.33,285904.95,83296.80,285904.95,1459422.08,3091832.93,538520,4081.9816,1449.0776,2390.5922,1560.6348,19670570.60,13645136.60,0.00,1665.9,724.7,0.0,Compliant,Non-Compliant,-1691.3894,111.5572,0.00,29897.33,0.00,0.00
1008177502,112322.55,112322.55,0.00,112322.55,0.00,112322.55,0.00,112322.55,0.00,112322.55,38759.07,112322.55,38759.07,112322.55,38759.07,112322.55,38759.07,112322.55,38759.07,112322.55,38759.07,112322.55,600371.82,1355779.94,250671,1900.0862,674.5186,1384.8769,885.7094,11830616.60,7210373.10,0.00,1001.9,382.9,0.0,Compliant,Non-Compliant,-515.2093,211.1909,0.00,56599.16,0.00,17840.08
1012770014,312511.39,312511.39,0.00,312511.39,0.00,312511.39,0.00,312511.39,0.00,312511.39,30742.77,312511.39,30742.77,312511.39,30742.77,312511.39,30742.77,312511.39,30742.77,312511.39,70834.24,312511.39,1593299.71,3349661.98,733001,5556.1476,1972.3972,3608.3290,2087.1091,35505148.90,0.00,13385284.30,3006.9,0.0,601.4,Compliant,Non-Compliant,-1947.8186,114.7118,0.00,30742.77,0.00,0.00
1008410020,185716.36,185716.36,0.00,185716.36,0.00,185716.36,0.00,185716.36,0.00,185716.36,37040.29,185716.36,37040.29,185716.36,37040.29,185716.36,37040.29,185716.36,37040.29,185716.36,37040.29,185716.36,965622.07,2079405.28,208528,1580.6422,561.1180,1108.9807,780.7548,7337978.80,76415.00,10760505.50,621.5,4.1,483.5,Compliant,Non-Compliant,-471.6615,219.6368,0.00,58862.67,0.00,21822.39
1012890036,201876.06,201876.06,0.00,201876.06,0.00,201876.06,0.00,201876.06,0.00,201876.06,36142.22,201876.06,36142.22,201876.06,36142.22,201876.06,36142.22,201876.06,36142.22,201876.06,40709.00,201876.06,1045522.51,2240180.67,262945,1993.1231,707.5461,1374.3817,842.4051,12338056.50,629495.00,6588920.80,1044.9,33.4,296.0,Compliant,Non-Compliant,-618.7414,134.8590,0.00,36142.22,0.00,0.00
1019310021,77410.60,77410.60,0.00,77410.60,0.00,77410.60,0.00,77410.60,0.00,77410.60,36825.67,77410.60,36825.67,77410.60,36825.67,77410.60,36825.67,77410.60,36825.67,77410.60,36825.67,77410.60,423878.66,995060.01,170841,1294.9748,459.7078,1244.2811,934.5252,7341430.10,11721634.00,0.00,621.7,622.5,0.0,Compliant,Non-Compliant,-50.6937,474.8174,0.00,127251.06,0.00,90425.39
1008270049,79463.57,79463.57,0.00,79463.57,0.00,79463.57,0.00,79463.57,0.00,79463.57,36794.81,79463.57,36794.81,79463.57,36794.81,79463.57,36794.81,79463.57,36794.81,79463.57,36794.81,79463.57,434112.65,1015404.55,183168,1388.4134,492.8780,950.1406,763.3350,4427422.90,10830023.30,0.00,375.0,575.2,0.0,Compliant,Non-Compliant,-438.2728,270.4571,0.00,72482.49,0.00,35687.68
1007970037,185720.99,185720.99,0.00,185720.99,0.00,185720.99,0.00,185720.99,0.00,185720.99,36502.66,185720.99,36502.66,185720.99,36502.66,185720.99,36502.66,185720.99,36502.66,185720.99,36502.66,185720.99,965107.60,2076225.85,237000,1796.4600,637.7319,1516.9490,834.2525,16180385.10,2760940.20,0.00,1370.3,146.6,0.0,Compliant,Non-Compliant,-279.5110,196.5206,0.00,52667.51,0.00,16164.84
1008290036,64312.68,64312.68,24036.02,64312.68,24036.02,64312.68,24036.02,64312.68,24036.02,64312.68,20354.92,64312.68,20354.92,64312.68,20354.92,64312.68,20354.92,64312.68,20354.92,64312.68,20354.92,88348.70,438062.40,861400.41,65247,494.5723,175.5700,597.2833,419.3592,4162769.03,3490739.90,1320845.20,352.5,185.4,59.3,Non-Compliant,Non-Compliant,102.7111,243.7892,27526.57,65335.50,3490.55,44980.58
1007950037,94214.07,94214.07,27066.88,94214.07,27066.88,94214.07,27066.88,94214.07,27066.88,94214.07,18252.81,94214.07,18252.81,94214.07,18252.81,94214.07,18252.81,94214.07,18252.81,94214.07,18252.81,121280.95,597590.67,1159925.07,76651,581.0146,206.2565,879.7867,512.2910,8569322.90,0.00,3428700.10,725.7,0.0,154.1,Non-Compliant,Non-Compliant,298.7722,306.0345,80070.94,82017.23,53004.06,63764.42
1005970062,82467.96,82467.96,30257.94,82467.96,30257.94,82467.96,30257.94,82467.96,30257.94,82467.96,16011.68,82467.96,16011.68,82467.96,16011.68,82467.96,16011.68,82467.96,16011.68,82467.96,16011.68,112725.90,549383.24,1041781.43,193813,1469.1025,521.5221,1601.1767,815.9115,18611333.80,470427.00,0.00,1576.2,25.0,0.0,Non-Compliant,Non-Compliant,132.0742,294.3894,35395.88,78896.36,5137.94,62884.69
1010210019,116471.39,116471.39,0.00,116471.39,0.00,116471.39,0.00,116471.39,0.00,116471.39,36034.26,116471.39,36034.26,116471.39,36034.26,116471.39,36034.26,116471.39,36034.26,116471.39,36837.58,116471.39,618391.22,1381722.81,158150,1198.7770,425.5582,797.6158,560.0145,5631318.70,6038409.20,0.00,476.9,320.7,0.0,Compliant,Non-Compliant,-401.1612,134.4562,0.00,36034.26,0.00,0.00
1013750049,188605.31,188605.31,0.00,188605.31,0.00,188605.31,0.00,188605.31,0.00,188605.31,35959.51,188605.31,35959.51,188605.31,35959.51,188605.31,35959.51,188605.31,35959.51,188605.31,36876.01,188605.31,978986.09,2102726.73,247260,1874.2308,665.3401,1231.3012,799.5174,9872963.00,0.00,8795031.54,836.1,0.0,395.2,Compliant,Non-Compliant,-642.9296,134.1773,0.00,35959.51,0.00,0.00
1002127504,95351.34,95351.34,30806.70,95351.34,30806.70,95351.34,30806.70,95351.34,30806.70,95351.34,15458.68,95351.34,15458.68,95351.34,15458.68,95351.34,15458.68,95351.34,15458.68,95351.34,15458.68,126158.04,615442.18,1169492.27,245510,1860.9658,660.6311,2070.8514,1039.1451,24452159.80,0.00,0.00,2070.9,0.0,0.0,Non-Compliant,Non-Compliant,209.8856,378.5141,56249.34,101441.77,25442.64,85983.08
1012590019,137669.57,137669.57,0.00,137669.57,0.00,137669.57,0.00,137669.57,0.00,137669.57,35610.43,137669.57,35610.43,137669.57,35610.43,137669.57,35610.43,137669.57,35610.43,137669.57,35610.43,137669.57,723958.27,1590358.25,287894,2182.2365,774.6801,1386.4062,960.5620,9578428.90,217655.60,12545073.30,811.2,11.6,563.7,Compliant,Non-Compliant,-795.8303,185.8819,0.00,49816.34,0.00,14205.91
1010250043,74886.31,74886.31,26977.58,74886.31,26977.58,74886.31,26977.58,74886.31,26977.58,74886.31,16885.63,74886.31,16885.63,74886.31,16885.63,74886.31,16885.63,74886.31,16885.63,74886.31,16885.63,101863.89,499227.51,958087.20,105950,803.1010,285.0958,1586.0176,885.9957,16501129.00,1695546.00,2192028.70,1397.5,90.1,98.5,Non-Compliant,Non-Compliant,782.9166,600.8999,209821.64,161041.18,182844.05,144155.55
1007060017,660924.41,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,0.00,660924.41,208767.02,660924.41,3304622.03,6818011.08,2221336,16837.7269,5977.2864,8569.7140,5139.1190,81307500.10,31703794.10,0.00,6885.9,1683.8,0.0,Compliant,Compliant,-8268.0129,-838.1675,0.00,0.00,0.00,0.00
1021240043,78510.48,78510.48,28894.20,78510.48,28894.20,78510.48,28894.20,78510.48,28894.20,78510.48,15389.73,78510.48,15389.73,78510.48,15389.73,78510.48,15389.73,78510.48,15389.73,78510.48,15389.73,107404.68,523518.92,993019.99,100858,764.5036,271.3940,1319.4236,674.3914,15287713.22,465230.80,0.00,1294.7,24.7,0.0,Non-Compliant,Non-Compliant,554.9199,402.9975,148718.55,108003.32,119824.35,92613.59
1013070023,451224.41,451224.41,0.00,451224.41,0.00,451224.41,0.00,451224.41,0.00,451224.41,25303.05,451224.41,25303.05,451224.41,25303.05,451224.41,25303.05,451224.41,25303.05,451224.41,80101.72,451224.41,2281425.10,4718861.05,984485,7462.3963,2649.1034,5097.6384,2743.5178,55457089.70,592458.40,8224271.80,4696.7,31.5,369.5,Compliant,Non-Compliant,-2364.7579,94.4144,0.00,25303.05,0.00,0.00
1010350001,108738.31,108738.31,0.00,108738.31,0.00,108738.31,0.00,108738.31,0.00,108738.31,33669.90,108738.31,33669.90,108738.31,33669.90,108738.31,33669.90,108738.31,33669.90,108738.31,34807.40,108738.31,577361.45,1290540.01,236280,1791.0024,635.7945,1210.9755,761.4285,10654579.80,5811336.00,0.00,902.3,308.6,0.0,Compliant,Non-Compliant,-580.0269,125.6340,0.00,33669.90,0.00,0.00
1008760006,87249.12,87249.12,0.00,87249.12,0.00,87249.12,0.00,87249.12,0.00,87249.12,33131.04,87249.12,33131.04,87249.12,33131.04,87249.12,33131.04,87249.12,33131.04,87249.12,33131.04,87249.12,469376.65,1071277.46,220736,1673.1789,593.9679,1126.5896,782.5175,8154748.60,8208710.10,0.00,690.6,436.0,0.0,Compliant,Non-Compliant,-546.5893,188.5496,0.00,50531.29,0.00,17400.25
1006460001,57717.35,57717.35,23983.18,57717.35,23983.18,57717.35,23983.18,57717.35,23983.18,57717.35,17040.98,57717.35,17040.98,57717.35,17040.98,57717.35,17040.98,57717.35,17040.98,57717.35,17040.98,81700.53,401560.43,775352.05,158847,1204.0603,427.4338,1439.8323,845.1477,14094440.10,4635197.40,0.00,1193.7,246.2,0.0,Non-Compliant,Non-Compliant,235.7720,417.7140,63186.91,111947.34,39203.73,94906.36
1010290053,108231.71,108231.71,0.00,108231.71,0.00,108231.71,0.00,108231.71,0.00,108231.71,32865.61,108231.71,32865.61,108231.71,32865.61,108231.71,32865.61,108231.71,32865.61,108231.71,32865.61,108231.71,574024.18,1279510.81,206334,1564.0117,555.2143,1513.8736,915.0005,14193710.50,5871011.80,0.00,1202.1,311.8,0.0,Compliant,Non-Compliant,-50.1381,359.7863,0.00,96422.72,0.00,63557.11
1007050039,697245.77,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,0.00,697245.77,196109.35,697245.77,3486228.83,7168567.01,2944455,22318.9689,7923.0926,11589.4559,6915.7810,110769360.80,41581769.80,0.00,9381.0,2208.4,0.0,Compliant,Compliant,-10729.5130,-1007.3116,0.00,0.00,0.00,0.00
1019100001,87863.54,87863.54,0.00,87863.54,0.00,87863.54,0.00,87863.54,0.00,87863.54,31604.70,87863.54,31604.70,87863.54,31604.70,87863.54,31604.70,87863.54,31604.70,87863.54,31604.70,87863.54,470922.42,1068263.65,285662,2165.3180,768.6742,1638.9553,1053.2314,13882064.90,8723109.10,0.00,1175.7,463.3,0.0,Compliant,Non-Compliant,-526.3627,284.5572,0.00,76261.34,0.00,44656.63
