bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1009990029,"1185 Ave Of The Americas, New York, NY 10036",672763.0,1041308.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),158389.0,145541.0,174419.0,155577.0,162591.0,167287.0,152963.0,148896.0,142885.0,143098.0,134328.0,148904.0,5250025.291,5346042.929,3745710.209,1950197.618,1522515.638,2820576.579,4647917.712,4250945.79,1963483.327,939858.3345,2340944.177,4329713.294,1185603.064,879783.7463,833154.2048,851051.6244,859941.295,1497251.958,1951828.373,1970660.198,1318786.413,718234.995,600105.2244,909476.5844,2514549.836,2596969.153,2881924.995,2827353.876,2921599.005,2439177.442,2415569.427,2410687.102,2485446.287,2921599.005,2827353.876,2527698.716,3280.31,3016.92,3608.92,3222.66,3366.45,3462.72,3169.07,3085.7,2962.48,2966.84,2787.06,3085.87,187752.16,191185.96,133954.63,69743.25,54448.42,100869.87,166219.5,152022.94,70218.37,33611.35,83717.18,154839.83,72616.97,42026.37,44391.53,47158.39,65912.92,138468.64,181039.8,170661.6,74961.08,44868.84,31485.29,51222.68,154013.61,124054.57,153552.66,156669.04,223935.21,225579.66,224053.62,208768.48,141275.14,182515.13,148340.76,142362.66
1010030005,"135 W 50th St, New York, NY 10020",715990.5842,751395.0,3163581.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),277321.0,257017.9,258028.5,142773.4,108827.8,99265.7,107892.0,102809.2,96940.7,117881.2,216848.6,263814.0,2051674.695,1914896.382,1641339.756,1094226.504,683891.565,273556.626,136778.313,136778.313,273556.626,820669.878,1641339.756,3009122.886,581574.4267,494530.0446,347798.9865,226272.0516,136391.73,393147.6097,534850.4655,534850.4655,393147.6097,201340.23,291220.4516,513378.5017,652446.0733,674541.9554,756324.6135,747954.6484,772886.47,646027.4903,634221.5345,634221.5345,646027.4903,772886.47,747954.6484,655693.4983,5718.41,5302.2,5322.92,2960.19,2264.3,2068.28,2245.12,2140.92,2020.62,2449.9,4478.73,5441.52,73372.29,68480.8,58697.83,39131.89,24457.43,9782.97,4891.49,4891.49,9782.97,29348.91,58697.83,107612.69,34218.82,21242.02,16005.05,11060.11,8526.39,29961.52,41578.8,37660.37,22846.71,12722.66,15327.63,31428.48,38388.78,28974.25,34804.64,36559.82,48316.18,49233.33,49303.82,44657.37,37542.15,48838.58,39366.64,40140.86
1010040020,"787 7 Ave, New York, NY 10019",1553937.0,1811610.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),304599.0,269794.0,305810.0,284451.0,299611.0,292970.0,282919.0,295988.0,273368.0,267543.0,253434.0,282498.0,11089822.85,11210271.92,8154488.181,3170596.593,1766990.017,776742.6293,770522.3066,780188.4591,808630.9641,2259016.726,6126923.235,9686616.92,2521054.397,1547107.556,1494184.493,1155285.023,1449386.45,2786210.22,3835210.478,3414138.593,2348476.23,1380183.15,1101448.123,1964276.357,5432779.403,5625713.444,6238882.007,6106484.177,6310033.65,5384133.38,5315719.822,5424886.608,5497619.97,6310033.65,6106484.177,5459292.643,6277.61,5564.11,6302.44,5864.58,6175.36,6039.22,5833.17,6101.09,5637.38,5517.96,5228.73,5824.54,396595.84,400903.36,291621.98,113387.33,63191.35,27777.98,27555.53,27901.21,28918.38,80787.28,219111.91,346414.19,154223.27,73792.63,79500.35,63935.6,110986.9,257482.35,355483.5,295456.78,133323.55,86113.73,57703.7,110469.85,332345.47,268330.53,331949.15,337944.08,483191.39,497564.5,492711.07,469465.27,312101.19,393701.74,319912.26,307027.7
1010040029,"1285 Ave Of The Americas, New York, NY 10019",971197.0,1708404.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),232123.0,209659.0,232108.0,224572.0,232055.0,224605.0,232082.0,232074.0,239430.0,257339.0,228203.0,237366.0,7616935.899,7674821.048,5483244.843,3184410.024,3027540.641,4188432.008,6499092.183,5977808.099,4531052.141,3298911.131,4101441.967,6564897.715,2429581.93,1543899.744,1560628.818,1339585.21,1680188.96,2939421.973,3587066.586,3397356.351,2928743.743,1695942.36,1301287.01,2062630.135,5715172.37,5911241.556,6551669.282,6412243.49,6625984.94,5650171.127,5696004.714,5745188.849,5652939.557,6625984.94,6412243.49,5732646.265,4791.85,4331.34,4791.55,4637.06,4790.46,4637.74,4791.01,4790.85,4941.65,5308.78,4711.49,4899.34,272397.96,274468.06,196092.59,113881.33,108271.34,149787.31,232421.47,213779.23,162040.14,117976.14,146676.36,234774.82,148623.81,73635.68,83030.57,74129.02,128652.94,271631.95,332480.17,293997.58,166248.77,105805.86,68167.07,115994.29,349611.89,281934.28,348570.3,354836.21,507355.08,522132.25,527954.69,497172.33,320886.46,413379.63,335901.19,322381.73
1010070029,"1345 Ave Of The Americas, New York, NY 10019",1832312.0,1900241.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),332515.0,311982.0,323923.0,293914.0,306687.0,283688.0,252680.0,271691.0,291706.0,326427.0,345691.9,361906.1,8382195.82,8598888.9,5970218.093,2546978.699,2612720.697,5687740.275,8303028.367,7226178.048,5668554.644,4138393.29,4476078.228,6782890.139,2110366.674,1271029.025,1549385.555,1251547.871,1736918.99,2789676.816,3275772.286,3631683.046,2954633.316,1857259.39,1553576.671,2323895.829,5865319.926,6062743.875,6705553.346,6560645.429,6779333.61,5837395.884,5930059.314,5837786.154,5794629.384,6779333.61,6560645.429,5855151.871,6849.89,6428.96,6673.75,6058.57,6320.42,5848.94,5213.27,5603.0,6013.31,6725.09,7120.02,7452.41,299765.29,307514.7,213507.8,91085.42,93436.49,203405.79,296934.1,258423.62,202719.67,147997.82,160074.15,242570.69,129099.44,60622.58,82430.63,69256.62,132994.0,257793.27,303628.34,314268.15,167714.93,115865.67,81378.07,130679.56,358804.71,289166.65,356749.8,363044.96,519086.22,539432.14,549651.77,505173.56,328922.67,422930.69,343653.9,329252.56
1010080037,"106 W 56th St, New York, NY 10019",87573.0,87573.0,122591.0,SC-2 (Small General Service),SC-1 (General Service),88007.4,81564.2,81884.9,45308.9,34536.3,31501.8,34239.3,32626.3,30764.0,37409.4,68816.5,83720.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73053.15702,57116.72991,41177.17737,32742.3115,27682.13609,59773.32212,68513.28676,68513.28676,59773.322,27682.13604,32742.31145,60942.2225,134562.8633,138965.0671,154904.6196,151805.2621,156865.4376,136308.4749,139102.7336,139102.7336,136308.475,156865.4376,151805.2621,135139.5745,2229.09,2066.07,2074.19,1148.82,876.27,799.5,868.75,827.95,780.83,948.96,1743.56,2120.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.71,2934.43,1889.98,1567.35,2404.51,6078.38,7126.96,6687.99,3320.25,1764.67,1672.64,3305.81,8118.94,7139.46,7109.93,7266.83,13625.57,13861.28,14469.9,13578.65,7571.58,9999.82,7754.97,7330.63
1010090005,"152 W 57th St, New York, NY 10019",527326.1744,599778.0,3163583.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269351.08,2814306.333,1617082.281,581867.4721,223987.8475,1229.01045,0.0,0.0,0.0,317976.4909,1121738.074,1826865.412,481434.1169,333138.3798,317723.2118,300883.1722,358183.535,572485.4174,847843.6523,884155.1422,670613.5424,378322.635,376586.1722,562851.0119,1338044.783,1381026.52,1531427.388,1496668.127,1546557.065,1348245.982,1326745.748,1317331.658,1322805.357,1546557.065,1496668.127,1334167.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116919.0,100645.63,57830.33,20808.83,8010.29,43.95,0.0,0.0,0.0,11371.52,40115.76,65332.62,24518.57,11763.18,11936.17,12060.91,25831.88,49990.86,74853.96,71533.5,32183.68,20363.96,16668.22,29804.35,68144.2,48764.32,57532.41,59993.97,111536.32,117732.21,117135.0,106580.11,63483.29,83246.5,66244.6,70647.47
1010140033,"3 Times Square, New York, NY 10036",813070.0,855000.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),477415.1,477428.0,464295.9,61469.0,52991.0,38432.0,35383.0,44708.0,34913.0,46028.0,276263.0,406115.0,1872586.868,1604545.997,1042064.094,348400.1671,46225.65731,1760.055334,1944.090051,1093.264496,149.3048652,43403.82886,377180.3828,895189.0901,912371.3037,765969.1418,703164.6094,740670.0933,930397.2803,1385136.982,1848623.418,1789464.663,1307489.167,684248.3806,456561.394,766711.6278,2123977.397,2188153.658,2429497.391,2383530.406,2462981.42,2024420.818,1983708.682,1999046.137,2044551.733,2462981.42,2383530.406,2130913.572,9820.34,9820.61,9551.4,1293.45,1119.65,821.19,758.68,949.85,749.05,976.91,5696.72,8358.69,66967.72,57382.01,37266.45,12459.54,1653.13,62.94,69.52,39.1,5.34,1552.21,13488.78,32013.88,55909.73,36608.45,37484.33,41060.59,71328.41,128128.44,171498.99,155004.3,74343.15,42761.52,23968.01,43203.7,130156.44,104579.83,129511.74,132135.97,188823.17,187263.7,184031.01,173158.34,116252.13,153921.94,125127.68,120075.58
1010150029,"1493 Broadway, New York, NY 10036",614707.0,762028.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),620681.0,580186.0,667192.0,677635.9,655578.0,743005.1,922904.9,898543.0,778196.0,832049.0,807115.0,924050.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985638.2546,662838.7995,952957.2623,872213.779,952080.745,2223969.722,3434888.086,3099285.241,2332129.022,1193599.145,805910.479,1260731.64,2739374.045,2828284.401,3120881.538,3064123.021,3166260.455,2487538.278,2275733.914,2362742.059,2459496.978,3166260.455,3064123.021,2726274.36,12757.29,11927.15,13710.77,13924.87,13472.68,15264.94,18952.88,18453.46,15986.35,17090.34,16579.19,18976.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60368.41,31662.75,50762.71,48322.91,72964.14,205628.31,318499.74,268326.48,132494.47,74536.1,42269.54,70979.32,167781.3,135102.64,166245.02,169760.37,242651.15,229997.87,211017.25,204558.86,139730.58,197721.93,160711.48,153489.52
1010160036,"1515 Broadway, New York, NY 10036",1440374.0,2052075.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),689874.9,639368.2,641882.2,355168.9,270724.4,246937.3,268396.4,255752.3,241153.7,293246.1,539441.3,656274.2,10475442.6,9777079.8,8380354.1,5586902.7,2793451.4,1396725.7,1396725.7,1396725.7,2095088.5,4190177.1,6983628.4,9777079.8,2928935.171,2289992.737,1650924.996,1312744.192,1109865.544,2396504.027,2746917.221,2746917.221,2396504.027,1109865.544,1312744.192,2443368.995,5395056.41,5571554.867,6210622.608,6086359.436,6289238.084,5465043.577,5577074.36,5577074.36,5465043.577,6289238.084,6086359.436,5418178.609,14175.77,13140.38,13191.92,7314.3,5583.18,5095.55,5535.46,5276.26,4976.98,6044.88,11091.88,13486.95,374624.29,349649.34,299699.43,199799.62,99899.81,49949.91,49949.91,49949.91,74924.86,149849.72,249749.52,349649.34,179166.54,109212.59,87838.1,72647.93,84991.81,221474.4,254626.28,237726.35,136049.79,69250.87,68770.9,137404.19,330022.18,265714.34,330438.55,336822.21,481620.24,505055.39,516968.52,482656.52,310251.1,392421.59,318846.91,304694.23
1010210019,"1613 Broadway, New York, NY 10019",158150.0,158150.0,3163581.0,SC-2 (Small General Service),SC-1 (General Service),524000.1,1133800.1,1160100.0,247426.2,255673.8,7345.0,14185.0,31.0,186.0,375944.1,1150902.9,1168815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368960.0737,341309.1875,358921.8465,33067.50966,34169.73,474526.2281,625973.7105,502289.0055,426710.9831,265787.73,251108.2097,306838.0837,152823.5263,158637.4125,176536.9535,187382.3903,193628.47,64357.07194,31338.9895,63405.3945,76753.61694,193628.47,187382.3903,155781.7163,13259.7,28687.64,29353.03,6262.38,6471.05,188.33,361.38,3.28,7.21,9513.89,29120.34,29573.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21737.32,14686.01,16541.65,1624.46,2144.21,36193.03,48692.77,35400.74,24827.77,16817.18,13238.88,18812.38,9003.61,6825.92,8136.07,9205.27,12150.52,4908.64,2437.77,4468.74,4465.83,12251.45,9879.14,9551.05
1010240015,"1675 Broadway, New York, NY 10019",736407.0,736407.0,3163583.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688212.66,1696051.675,1186264.122,625039.3798,276039.1802,0.0,0.0,0.0,0.0,155091.4927,591672.3995,1212834.69,472010.8248,519497.8208,401804.8016,279657.8032,344358.5397,581206.7293,824206.1037,808557.0387,547324.1596,300226.34,273011.3029,439661.9002,1220407.275,1250949.379,1393234.598,1366807.897,1412368.16,1216124.671,1198685.096,1202742.261,1224909.041,1412368.16,1366807.897,1221947.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60374.1,60654.44,42423.35,22352.75,9871.75,0.0,0.0,0.0,0.0,5546.4,21159.47,43373.57,24048.74,18338.9,15098.44,11217.48,24842.97,50763.19,72782.25,65435.73,26284.6,16170.61,12094.26,23298.19,62179.22,44160.03,52352.94,54824.67,101892.14,106217.56,105850.96,97336.75,58824.83,76072.14,60548.87,64752.41
1010250025,"1690 Broadway, New York, NY 10019",553559.0,594030.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),58534.3,53366.1,46112.5,65330.0,64128.0,60005.0,59321.0,65227.0,58658.0,61652.0,61497.0,63051.0,6654587.473,6362870.726,4099045.094,1937301.277,338177.8194,245838.5939,586497.2868,720576.8056,269646.4849,217176.5182,1303909.917,2979957.204,612400.3049,366647.6218,265535.991,259988.4838,374035.82,761358.1281,1265535.927,1117248.687,776794.7031,394451.42,390795.2838,505516.6049,1231923.295,1276909.578,1420406.809,1386823.916,1433051.38,1189434.772,1104949.473,1143394.313,1185432.697,1433051.38,1386823.916,1237012.995,1233.29,1127.34,978.64,1372.6,1347.96,1263.44,1249.41,1370.49,1235.82,1297.2,1294.02,1325.88,237982.32,227549.9,146590.64,69282.05,12093.96,8791.72,20974.4,25769.37,9643.14,7766.7,46630.61,106569.66,37595.15,17571.38,14194.09,14451.99,28727.41,70514.63,117515.04,96884.06,44253.85,24699.69,20557.06,28545.92,75627.56,61195.19,75927.11,77089.44,110063.96,110161.75,102603.32,99151.32,67533.89,89734.58,72951.31,69852.66
1010250043,"1697 Broadway, New York, NY 10019",53906.0,105950.0,3163583.0,SC-2 (Small General Service),SC-1 (General Service),158139.0,142821.0,161419.0,163010.0,158335.0,148493.0,152179.0,149538.0,132083.0,150913.0,178616.0,0.0,598442.3476,532300.1612,318097.9437,120768.6155,50662.46245,8799.006145,0.0,0.0,198.306591,31073.3142,175488.5391,356198.0035,829323.4118,492364.5734,437959.0005,235171.8871,175437.81,384633.4776,635508.3285,676492.0335,486084.3576,320307.01,411171.6871,629650.6868,835358.2882,874493.8266,973292.3995,962078.3129,994147.59,862358.5224,829386.1715,818760.7665,836056.4424,994147.59,962078.3129,844866.5132,4003.42,3615.87,4086.4,4126.65,4008.38,3759.37,3852.63,3785.81,3344.2,3820.6,4521.48,0.0,34082.14,30315.25,18116.13,6877.94,2885.3,501.12,0.0,0.0,11.29,1769.67,9994.32,20285.98,42257.89,17420.86,16492.46,9460.85,12683.37,33643.2,56183.1,54809.89,23392.0,17282.47,18239.09,33390.82,42565.4,30941.37,36651.8,38703.92,71872.43,75428.95,73323.18,66336.62,40233.82,53640.19,42676.65,44803.86
1010260032,"848 7 Ave, New York, NY 10019",74550.0,78750.0,122591.0,SC-2 (Small General Service),SC-1 (General Service),60741.0,56294.1,56515.4,31271.3,23836.3,21741.9,23631.3,22518.1,21232.7,25819.3,47495.9,57782.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34537.60954,27003.28631,19467.48548,15479.70292,13087.3852,28259.25311,32391.27836,32391.27836,28259.25311,13087.3852,15479.70292,28811.87851,63617.77945,65699.02551,73234.82634,71769.53174,74161.84946,64443.05871,65764.11063,65764.11063,64443.05871,74161.84946,71769.53174,63890.43331,1539.25,1426.74,1432.34,793.66,605.56,552.57,600.37,572.21,539.69,655.73,1204.15,1464.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.74,1397.31,901.47,747.56,1142.51,2884.96,3382.01,3174.48,1580.98,840.01,797.13,1574.38,3862.16,3399.67,3391.24,3465.94,6474.2,6578.92,6866.52,6445.16,3605.32,4760.03,3695.76,3491.18
1010270020,"1740 Broadway, New York, NY 10019",511700.0,519600.0,3163585.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),87169.0,78891.0,90495.0,86734.0,95395.0,92826.0,72831.0,77576.0,67796.0,75721.0,69744.0,75669.0,1987676.82,1855165.032,1590141.456,1060094.304,662558.94,265023.576,132511.788,132511.788,265023.576,795070.728,1590141.456,2915259.336,344615.0056,209142.7604,179712.2145,141187.1871,199598.69,316695.1326,478203.4665,451313.8965,326736.1626,128971.29,126162.9871,232894.2706,626726.5944,650151.9396,722279.5855,707261.9129,730837.31,625155.7674,606858.6335,613830.0035,622552.5374,730837.31,707261.9129,632046.6294,1820.3,1650.6,1888.48,1811.38,1988.93,1936.27,1526.37,1623.64,1423.15,1585.61,1463.09,1584.55,71083.58,66344.68,56866.87,37911.25,23694.53,9477.81,4738.91,4738.91,9477.81,28433.43,56866.87,104255.92,17560.21,7389.35,6761.54,5671.6,16011.32,30539.17,46405.33,40450.81,15870.45,7005.96,5592.21,12344.93,31935.49,22970.91,27175.24,28411.29,58625.98,60284.28,58890.16,55016.96,30239.05,39700.42,31349.57,33502.65
1010280029,"888 7 Ave, New York, NY 10106",437052.0,816596.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),865712.4,802332.4,805487.1,445695.5,339727.5,309877.5,336806.1,320939.2,302619.7,367989.6,676935.7,823547.4,6119019.977,5768688.027,3883472.308,2199975.679,1797625.923,1374821.511,1144389.217,1068585.066,857968.2461,927891.6729,2883317.757,4675586.716,1801572.923,1531931.175,1077394.71,700934.4906,422507.7,1217873.597,1656833.805,1656833.805,1217873.597,623701.9,902128.5906,1590319.013,2021115.877,2089563.425,2342905.79,2316977.71,2394210.3,2001232.703,1964660.795,1964660.795,2001232.703,2394210.3,2316977.71,2031175.587,17780.44,16481.15,16545.82,9170.09,6997.75,6385.82,6937.86,6612.59,6237.04,7577.12,13910.52,16916.06,218829.27,206300.65,138881.3,78675.85,64286.96,49166.56,40925.81,38214.89,30682.78,33183.4,103113.62,167209.01,110336.41,73170.26,57418.34,38861.89,32405.07,112667.21,153720.01,143526.62,69255.49,38982.3,47339.95,89556.15,123782.21,99804.67,124862.08,128460.13,183628.73,185136.88,182280.0,170192.76,113801.91,149641.71,121585.33,114382.24
1010290053,"1784 Broadway, New York, NY 10019",189334.0,206334.0,3163585.0,SC-2 (Small General Service),SC-2 (Annual Power Service),1076404.0,1073296.0,1013208.0,268324.0,113960.0,61124.0,68376.0,45584.0,45584.0,207200.0,812223.9,1085727.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340978.7172,240079.2401,246036.1521,161037.795,204124.9448,377238.1883,575308.0955,568817.7005,434925.4433,209584.2448,202081.895,318906.1422,813572.7828,840278.6599,931249.7479,912547.505,942965.7552,814745.0117,793811.8045,795494.4995,799789.0567,942965.7552,912547.505,814623.8578,27235.52,27156.89,25636.66,6791.1,2885.69,1548.94,1732.41,1155.78,1155.78,5244.66,20551.76,27471.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17371.05,8478.66,9252.36,6466.23,16371.41,36371.5,55820.51,50974.09,21118.08,11380.53,8953.18,16898.01,41447.2,29675.37,35020.28,36641.97,75628.57,78553.8,77021.3,71287.54,38834.26,51203.49,40430.18,43164.81
1010320048,"330 W 42nd St, New York, NY 10036",469858.75,552775.0,3163583.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68935.47066,470299.431,1026292.223,199201.55,187152.465,157744.0575,219977.4578,352328.7578,340840.5075,290108.165,568695.65,1232075.071,191591.6293,177622.369,172576.9767,214304.55,221448.035,173407.9425,164416.8422,130103.5422,125938.4925,221448.035,214304.55,136204.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.18,16825.17,38716.51,8177.12,13689.61,13978.8,19673.11,28810.41,16647.06,15838.26,25383.15,65371.4,10083.78,6354.52,6510.41,8797.09,16198.23,15366.88,14704.2,10638.75,6150.99,12089.81,9565.27,7226.71
1010400029,"825 8 Ave, New York, NY 10019",1489606.0,1561011.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),180067.0,159951.0,214509.0,192946.0,210636.0,200112.0,191622.0,215349.0,193518.0,199442.0,191746.0,184429.0,6992702.363,6772226.164,4832891.736,2251835.261,879033.9601,417691.7221,141337.2192,92358.37734,103159.1095,712312.661,2909327.54,5683939.586,2552971.903,1673812.741,2083807.693,1900451.027,2141594.655,3174961.087,4362185.819,3403194.959,2627471.962,1534079.655,1313855.127,2270001.733,6295517.197,6506747.859,7192915.707,7056914.173,7292144.645,6233776.113,6161207.581,6409834.841,6375717.738,7292144.645,7056914.173,6308991.967,3724.71,3312.33,4430.77,3988.73,4351.37,4135.63,3961.58,4447.99,4000.45,4121.89,3964.13,3814.13,250074.03,242189.33,172834.57,80530.46,31436.14,14937.55,5054.52,3302.93,3689.19,25473.83,104043.79,203269.87,156158.99,79822.18,110848.17,105148.59,163966.4,293381.31,404295.03,294489.12,149139.73,95701.95,68818.68,127642.17,385081.24,310299.21,382627.21,390446.55,558306.71,576030.18,571031.53,554663.09,361896.46,454912.78,369635.54,354754.56
1010540041,"420 W 45th St, New York, NY 10036",49734.0,59152.0,122591.0,SC-2 (Small General Service),SC-1 (General Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58282.98252,46025.952,33923.1165,20340.9,23401.73,48802.365,58886.6355,58886.6355,48802.365,23401.73,27243.9,48930.63252,102039.0175,105389.048,117491.8835,115265.1,119107.27,102612.635,103840.3645,103840.3645,102612.635,119107.27,115265.1,102484.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.3,2369.13,1560.69,976.49,2035.41,4967.88,6131.22,5753.93,2715.99,1494.51,1394.71,2659.39,6166.66,5424.78,5405.4,5533.47,10359.6,10445.55,10811.77,10146.45,5710.67,7606.58,5900.81,5570.06
